drugbank_id,reaction_id,sequence,left_element_drug_id,left_element_name,right_element_drug_id,right_element_name
DB11366,DB11366_rxn_3,1,DB11366,Roquinimex,DBMET01693,"4-hydroxy-N-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide"
DB11366,DB11366_rxn_4,1,DB11366,Roquinimex,DBMET01694,"4-hydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide"
DB11366,DB11366_rxn_5,1,DB11366,Roquinimex,DBMET01695,"4-hydroxy-N-(4-hydroxyphenyl)-N,1-dimethyl-2-oxo-1,2-dihydroquinoline-3-carboxamide"
DB11412,DB11412_rxn_0,1,DB11412,Fenthion,DBMET01816,Fenthion oxon
DB11421,DB11421_rxn_0,1,DB11421,Imidacloprid,DBMET01823,"1H-Imidazol-2-amine, 1-((6-chloro-3-pyridinyl)methyl)-4,5-dihydro-N-nitroso-"
DB11431,DB11431_rxn_0,1,DB11431,Moxidectin,DBMET02120,Monohydroxy metabolite of moxidectin at C29
DB11431,DB11431_rxn_1,1,DB11431,Moxidectin,DBMET02119,Monohydroxy metabolite of moxidectin at the C14
DB11482,DB11482_rxn_0,1,DB11482,Balsam of Peru,DB06770,Benzyl alcohol
DB11482,DB11482_rxn_1,2,DB06770,Benzyl alcohol,DBMET01437,Benzoic acid
DB11482,DB11482_rxn_2,3,DBMET01437,Benzoic acid,DBMET00507,Hippuric acid
DB11558,DB11558_rxn_0,1,DB11558,Toluene,DB06770,Benzyl alcohol
DB11558,DB11558_rxn_1,1,DB11558,Toluene,DBMET01770,o-Cresol
DB11558,DB11558_rxn_2,1,DB11558,Toluene,DB01688,P-Cresol
DB11581,DB11581_rxn_0,1,DB11581,Venetoclax,DBMET01433,M27 
DB11582,DB11582_rxn_0,1,DB11582,Thiocolchicoside,DBMET03371,3-dimethyl thiocolchicoside
DB11582,DB11582_rxn_1,2,DBMET03371,3-dimethyl thiocolchicoside,DBMET03372,SL18.0740
DB11586,DB11586_rxn_0,1,DB11586,Asunaprevir,DBMET02048,Asunaprevir M8
DB11586,DB11586_rxn_1,1,DB11586,Asunaprevir,DBMET02049,Asunaprevir M10
DB11586,DB11586_rxn_2,1,DB11586,Asunaprevir,DBMET02050,BMS-798430
DB11586,DB11586_rxn_3,1,DB11586,Asunaprevir,DBMET02052,Asunaprevir M2
DB11586,DB11586_rxn_4,2,DBMET02050,BMS-798430,DBMET02051,BMS-558364
DB11596,DB11596_rxn_0,1,DB11596,Levoleucovorin,DBMET00528,5-Methyltetrahydrofolate
DB11632,DB11632_rxn_0,1,DB11632,Opicapone,DBMET03236,BIA 9-1103
DB11632,DB11632_rxn_1,1,DB11632,Opicapone,DBMET03237,BIA 9-1104
DB11632,DB11632_rxn_2,1,DB11632,Opicapone,DBMET03238,BIA 9-1100
DB11632,DB11632_rxn_3,1,DB11632,Opicapone,DBMET03239,BIA 9-1079
DB11632,DB11632_rxn_4,1,DB11632,Opicapone,DBMET03240,BIA 9-1101
DB11632,DB11632_rxn_5,1,DB11632,Opicapone,DBMET03241,BIA 9-1106
DB11635,DB11635_rxn_0,1,DB11635,Tocofersolan,DB00163,Vitamin E
DB11637,DB11637_rxn_0,1,DB11637,Delamanid,DBMET01965,DM-6705
DB11637,DB11637_rxn_1,2,DBMET01965,DM-6705,DBMET01966,"(4RS,5S)-DM-6720"
DB11637,DB11637_rxn_2,2,DBMET01965,DM-6705,DBMET01968,DM-6704
DB11637,DB11637_rxn_3,2,DBMET01965,DM-6705,DBMET01972,DM-6706
DB11637,DB11637_rxn_4,3,DBMET01966,"(4RS,5S)-DM-6720",DBMET01967,(S)-DM-6718
DB11637,DB11637_rxn_5,3,DBMET01968,DM-6704,DBMET01969,"(4R,5S)-DM-6721"
DB11637,DB11637_rxn_6,3,DBMET01968,DM-6704,DBMET01970,"(4S,5S)-DM-6722"
DB11637,DB11637_rxn_7,4,DBMET01969,"(4R,5S)-DM-6721",DBMET01971,(S)-DM-6717
DB11637,DB11637_rxn_8,4,DBMET01970,"(4S,5S)-DM-6722",DBMET01971,(S)-DM-6717
DB11638,DB11638_rxn_0,1,DB11638,Artenimol,DBMET01913,α-artenimol-β-glucuronide
DB11640,DB11640_rxn_0,1,DB11640,Amifampridine,DBMET02121,3-N-acetylamifampridine
DB11641,DB11641_rxn_0,1,DB11641,Vinflunine,DBMET02055,4-O-deacetylvinflunine
DB11642,DB11642_rxn_0,1,DB11642,Pitolisant,DBMET03080,BP2.941
DB11642,DB11642_rxn_1,1,DB11642,Pitolisant,DBMET03081,BP2.951
DB11660,DB11660_rxn_0,1,DB11660,Latanoprostene bunod,DBMET02011,Butanediol mononitrate
DB11660,DB11660_rxn_1,1,DB11660,Latanoprostene bunod,DB00654,Latanoprost
DB11660,DB11660_rxn_2,2,DBMET02011,Butanediol mononitrate,DB01955,"1,4-Butanediol"
DB11660,DB11660_rxn_3,2,DBMET02011,Butanediol mononitrate,DBMET01480,Nitric Oxide
DB11660,DB11660_rxn_4,2,DB00654,Latanoprost,DBMET02014,"1,2 dinor latanoprost acid"
DB11660,DB11660_rxn_5,2,DB00654,Latanoprost,DBMET02015,"1,2,3,4-tetranor latanoprost acid"
DB11660,DB11660_rxn_6,3,DB01955,"1,4-Butanediol",DB01440,gamma-Hydroxybutyric acid
DB11660,DB11660_rxn_7,4,DB01440,gamma-Hydroxybutyric acid,DBMET01477,Succinic Acid
DB11672,DB11672_rxn_0,1,DB11672,Curcumin,DBMET01640,O-demethyl curcumin
DB11677,DB11677_rxn_0,1,DB11677,Triheptanoin,DBMET03172,Heptanoate
DB11677,DB11677_rxn_1,2,DBMET03172,Heptanoate,DBMET03173,β-hydroxypentanoate
DB11677,DB11677_rxn_2,2,DBMET03172,Heptanoate,DBMET03174,β-hydroxybutyrate
DB11677,DB11677_rxn_3,2,DBMET03172,Heptanoate,DBMET03175,Acetyl Coenzyme A
DB11677,DB11677_rxn_4,2,DBMET03172,Heptanoate,DBMET03176,Propionyl Coenzyme A
DB11677,DB11677_rxn_5,3,DBMET03176,Propionyl Coenzyme A,DBMET03177,Succinyl Coenzyme A
DB11682,DB11682_rxn_0,1,DB11682,Daprodustat,DBMET03602,Daprodustat M2 metabolite
DB11682,DB11682_rxn_1,1,DB11682,Daprodustat,DBMET03604,Daprodustat M6 metabolite
DB11682,DB11682_rxn_2,1,DB11682,Daprodustat,DBMET03606,Daprodustat M3 metabolite
DB11682,DB11682_rxn_3,1,DB11682,Daprodustat,DBMET03607,Daprodustat M5 metabolite
DB11682,DB11682_rxn_4,2,DBMET03602,Daprodustat M2 metabolite,DBMET03603,Daprodustat M13 metabolite
DB11682,DB11682_rxn_5,2,DBMET03604,Daprodustat M6 metabolite,DBMET03605,Daprodustat M4 metabolite
DB11682,DB11682_rxn_6,3,DBMET03605,Daprodustat M4 metabolite,DBMET03603,Daprodustat M13 metabolite
DB11689,DB11689_rxn_0,1,DB11689,Selumetinib,DBMET03099,M15 (AZ13326637)
DB11689,DB11689_rxn_1,1,DB11689,Selumetinib,DBMET03100,M14 (AZ12791138)
DB11689,DB11689_rxn_2,1,DB11689,Selumetinib,DBMET03102,M8 (N-desmethyl selumetinib)
DB11689,DB11689_rxn_3,1,DB11689,Selumetinib,DBMET03107,M4 (glucuronidated selumetinib)
DB11689,DB11689_rxn_4,1,DB11689,Selumetinib,DBMET03108,M7 (glucuronidated selumetinib)
DB11689,DB11689_rxn_5,2,DBMET03100,M14 (AZ12791138),DBMET03099,M15 (AZ13326637)
DB11689,DB11689_rxn_6,2,DBMET03100,M14 (AZ12791138),DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)"
DB11689,DB11689_rxn_7,2,DBMET03102,M8 (N-desmethyl selumetinib),DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)"
DB11689,DB11689_rxn_8,2,DBMET03102,M8 (N-desmethyl selumetinib),DBMET03103,M11 (N-demethylated carboxylic acid selumetinib metabolite)
DB11689,DB11689_rxn_9,2,DBMET03102,M8 (N-desmethyl selumetinib),DBMET03104,M3 (glucuronidated N-desmethyl selumetinib)
DB11689,DB11689_rxn_10,2,DBMET03102,M8 (N-desmethyl selumetinib),DBMET03105,M5 (glucuronidated N-desmethyl selumetinib)
DB11689,DB11689_rxn_11,2,DBMET03100,M14 (AZ12791138),DBMET03109,M2 (amide glucuronide selumetinib metabolite)
DB11689,DB11689_rxn_12,3,DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",DBMET03110,M9 (ribose conjugated selumetinib metabolite)
DB11689,DB11689_rxn_13,3,DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",DBMET03110,M9 (ribose conjugated selumetinib metabolite)
DB11689,DB11689_rxn_14,3,DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",DBMET03111,"M13 (Primary amide, N-demethylated, mono-oxidized selumetinib metabolite)"
DB11689,DB11689_rxn_15,3,DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",DBMET03111,"M13 (Primary amide, N-demethylated, mono-oxidized selumetinib metabolite)"
DB11689,DB11689_rxn_16,3,DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",DBMET03112,M10 selumetinib metabolite
DB11689,DB11689_rxn_17,3,DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",DBMET03112,M10 selumetinib metabolite
DB11689,DB11689_rxn_18,3,DBMET03109,M2 (amide glucuronide selumetinib metabolite),DBMET03113,M6 selumetinib metabolite
DB11689,DB11689_rxn_19,3,DBMET03109,M2 (amide glucuronide selumetinib metabolite),DBMET03114,M1 selumetinib metabolite
DB11689,DB11689_rxn_20,4,DBMET03112,M10 selumetinib metabolite,DBMET03114,M1 selumetinib metabolite
DB11689,DB11689_rxn_21,4,DBMET03112,M10 selumetinib metabolite,DBMET03114,M1 selumetinib metabolite
DB11697,DB11697_rxn_0,1,DB11697,Pacritinib,DBMET03435,Pacritinib M1 metabolite
DB11697,DB11697_rxn_1,1,DB11697,Pacritinib,DBMET03436,Pacritinib M2 metabolite
DB11697,DB11697_rxn_2,1,DB11697,Pacritinib,DBMET03437,Pacritinib M3 metabolite
DB11697,DB11697_rxn_3,1,DB11697,Pacritinib,DBMET03438,Pacritinib M4 metabolite
DB11703,DB11703_rxn_0,1,DB11703,Acalabrutinib,DBMET02878,Acalabrutinib M27 Metabolite (ACP-5862)
DB11703,DB11703_rxn_1,1,DB11703,Acalabrutinib,DBMET02881,Acalabrutinib M2 Metabolite
DB11703,DB11703_rxn_2,1,DB11703,Acalabrutinib,DBMET02882,Acalabrutinib M23 Metabolite (ACP-5134)
DB11703,DB11703_rxn_3,1,DB11703,Acalabrutinib,DBMET02885,Acalabrutinib M5 Metabolite (ACP-5530)
DB11703,DB11703_rxn_4,1,DB11703,Acalabrutinib,DBMET02888,Acalabrutinib M25 Metabolite
DB11703,DB11703_rxn_5,1,DB11703,Acalabrutinib,DBMET02889,Acalabrutinib M37 Metabolite
DB11703,DB11703_rxn_6,1,DB11703,Acalabrutinib,DBMET02890,Acalabrutinib M14 Metabolite (ACP-5825)
DB11703,DB11703_rxn_7,2,DBMET02878,Acalabrutinib M27 Metabolite (ACP-5862),DBMET02879,Acalabrutinib M16 Metabolite
DB11703,DB11703_rxn_8,2,DBMET02878,Acalabrutinib M27 Metabolite (ACP-5862),DBMET02880,Acalabrutinib M3 Metabolite
DB11703,DB11703_rxn_9,2,DBMET02878,Acalabrutinib M27 Metabolite (ACP-5862),DBMET02881,Acalabrutinib M2 Metabolite
DB11703,DB11703_rxn_10,2,DBMET02882,Acalabrutinib M23 Metabolite (ACP-5134),DBMET02883,Acalabrutinib M45 Metabolite
DB11703,DB11703_rxn_11,2,DBMET02882,Acalabrutinib M23 Metabolite (ACP-5134),DBMET02884,Acalabrutinib M24 Metabolite
DB11703,DB11703_rxn_12,2,DBMET02885,Acalabrutinib M5 Metabolite (ACP-5530),DBMET02886,Acalabrutinib M7 Metabolite (ACP-5531)
DB11703,DB11703_rxn_13,3,DBMET02886,Acalabrutinib M7 Metabolite (ACP-5531),DBMET02887,Acalabrutinib M10 Metabolite (ACP-5461)
DB11712,DB11712_rxn_0,1,DB11712,Tezacaftor,DBMET02579,"M1 Metabolite, Tezacaftor"
DB11712,DB11712_rxn_1,1,DB11712,Tezacaftor,DBMET02580,"M2 Metabolite, Tezacaftor"
DB11712,DB11712_rxn_2,1,DB11712,Tezacaftor,DBMET02581,"M5 metabolite, Tezacaftor"
DB11712,DB11712_rxn_3,1,DB11712,Tezacaftor,DBMET02582,"M3 Metabolite, Tezacaftor"
DB11730,DB11730_rxn_0,1,DB11730,Ribociclib,DBMET03788,LEQ-803
DB11735,DB11735_rxn_0,1,DB11735,Galactose,DBMET02088,α-D-galactose
DB11735,DB11735_rxn_1,2,DBMET02088,α-D-galactose,DBMET02089,galactose-1-phosphate
DB11735,DB11735_rxn_2,3,DBMET02089,galactose-1-phosphate,DB03501,Galactose-uridine-5'-diphosphate
DB11735,DB11735_rxn_3,4,DB03501,Galactose-uridine-5'-diphosphate,DB01861,Uridine diphosphate glucose
DB11739,DB11739_rxn_0,1,DB11739,Vonoprazan,DBMET03563,M-I
DB11739,DB11739_rxn_1,2,DBMET03563,M-I,DBMET03564,M-I-G
DB11739,DB11739_rxn_2,2,DBMET03563,M-I,DBMET03565,M-II
DB11739,DB11739_rxn_3,3,DBMET03565,M-II,DBMET03566,M-II-G
DB11742,DB11742_rxn_0,1,DB11742,Ebastine,DBMET01652,4-(4-tert-butylphenyl)-4-oxobutanal
DB11742,DB11742_rxn_1,1,DB11742,Ebastine,DBMET01651,Deslakylebastine
DB11751,DB11751_rxn_0,1,DB11751,Cabotegravir,DBMET03246,Cabotegravir M1 Metabolite
DB11751,DB11751_rxn_1,1,DB11751,Cabotegravir,DBMET03247,Cabotegravir M2 Metabolite
DB11753,DB11753_rxn_0,1,DB11753,Rifamycin,DBMET02189,25-deacetyl-rifamycin
DB11757,DB11757_rxn_0,1,DB11757,Istradefylline,DBMET02750,4'-O-monodesmethyl istradefylline (M1)
DB11757,DB11757_rxn_1,1,DB11757,Istradefylline,DBMET02753,1-beta-hydroxy-4'-O-demethyl Istradefylline (M2)
DB11757,DB11757_rxn_2,1,DB11757,Istradefylline,DBMET02754,"3’,4’-O-didemethyl Istradefylline (M3)"
DB11757,DB11757_rxn_3,1,DB11757,Istradefylline,DBMET02755,1-β-hydroxylated Istradefylline (M8)
DB11757,DB11757_rxn_4,2,DBMET02750,4'-O-monodesmethyl istradefylline (M1),DBMET02751,M1 Sulfate Conjugate (M4)
DB11757,DB11757_rxn_5,2,DBMET02750,4'-O-monodesmethyl istradefylline (M1),DBMET02752,M1 Glucuronide (M5)
DB11761,DB11761_rxn_0,1,DB11761,Tenapanor,DBMET02784,Tenapanor M1 metabolite
DB11763,DB11763_rxn_0,1,DB11763,Momelotinib,DBMET03716,Momelotinib M1 metabolite
DB11763,DB11763_rxn_1,1,DB11763,Momelotinib,DBMET03717,Momelotinib M5 metabolite
DB11763,DB11763_rxn_2,1,DB11763,Momelotinib,DBMET03709,Momelotinib M21 metabolite
DB11763,DB11763_rxn_3,1,DB11763,Momelotinib,DBMET03714,Aminoacetonitrile
DB11763,DB11763_rxn_4,1,DB11763,Momelotinib,DBMET03713,Momelotinib M19 metabolite
DB11763,DB11763_rxn_5,1,DB11763,Momelotinib,DBMET03715,Momelotinib M15 metabolite
DB11763,DB11763_rxn_6,2,DBMET03717,Momelotinib M5 metabolite,DBMET03718,Momelotinib M16 metabolite
DB11763,DB11763_rxn_7,2,DBMET03709,Momelotinib M21 metabolite,DBMET03710,Momelotinib M28 metabolite
DB11763,DB11763_rxn_8,2,DBMET03709,Momelotinib M21 metabolite,DBMET03712,Momelotinib M8 metabolite
DB11763,DB11763_rxn_9,2,DBMET03713,Momelotinib M19 metabolite,DBMET03711,Momelotinib M14 metabolite
DB11763,DB11763_rxn_10,2,DBMET03715,Momelotinib M15 metabolite,DBMET03712,Momelotinib M8 metabolite
DB11763,DB11763_rxn_11,3,DBMET03718,Momelotinib M16 metabolite,DBMET03719,Momelotinib M17 metabolite
DB11763,DB11763_rxn_12,3,DBMET03710,Momelotinib M28 metabolite,DBMET03711,Momelotinib M14 metabolite
DB11763,DB11763_rxn_13,4,DBMET03719,Momelotinib M17 metabolite,DBMET03720,Momelotinib M20 metabolite
DB11793,DB11793_rxn_0,1,DB11793,Niraparib,DBMET03567,Niraparib M1 metabolite
DB11793,DB11793_rxn_1,2,DBMET03567,Niraparib M1 metabolite,DBMET03568,Niraparib M10 metabolite
DB11796,DB11796_rxn_0,1,DB11796,Fostemsavir,DBMET03183,Temsavir
DB11796,DB11796_rxn_1,2,DBMET03183,Temsavir,DBMET03184,BMS-646915 (hydrolysis metabolite)
DB11796,DB11796_rxn_2,2,DBMET03183,Temsavir,DBMET03185,BMS-930644 (N-dealkylated metabolite)
DB11823,DB11823_rxn_0,1,DB11823,Esketamine,DBMET02276,Noresketamine
DB11827,DB11827_rxn_0,1,DB11827,Ertugliflozin,DBMET01905,Ertugliflozin M1a metabolite
DB11827,DB11827_rxn_1,1,DB11827,Ertugliflozin,DBMET01904,Ertugliflozin M1b metabolite
DB11827,DB11827_rxn_2,1,DB11827,Ertugliflozin,DBMET01906,Ertugliflozin M2 metabolite
DB11827,DB11827_rxn_3,1,DB11827,Ertugliflozin,DBMET01909,Ertugliflozin M3 metabolite
DB11827,DB11827_rxn_4,1,DB11827,Ertugliflozin,DBMET01912,Ertugliflozin M4a metabolite
DB11827,DB11827_rxn_5,1,DB11827,Ertugliflozin,DBMET01911,Ertugliflozin M4b metabolite
DB11827,DB11827_rxn_6,1,DB11827,Ertugliflozin,DBMET01910,Ertugliflozin M4c metabolite
DB11827,DB11827_rxn_7,2,DBMET01906,Ertugliflozin M2 metabolite,DBMET01907,Ertugliflozin M5a metabolite
DB11827,DB11827_rxn_8,2,DBMET01906,Ertugliflozin M2 metabolite,DBMET01908,Ertugliflozin M5b metabolite
DB11842,DB11842_rxn_0,1,DB11842,Angiotensin II,DB11720,Angiotensin 1-7
DB11842,DB11842_rxn_1,1,DB11842,Angiotensin II,DBMET02044,Angiotensin III
DB11855,DB11855_rxn_0,1,DB11855,Revefenacin,DBMET02191,THRX-195518
DB11901,DB11901_rxn_0,1,DB11901,Apalutamide,DBMET01923,N-desmethyl apalutamide
DB11901,DB11901_rxn_1,2,DBMET01923,N-desmethyl apalutamide,DBMET03639,M4 apalutamide
DB11915,DB11915_rxn_0,1,DB11915,Valbenazine,DBMET01447,NBI-136110
DB11915,DB11915_rxn_1,1,DB11915,Valbenazine,DBMET01448,[+]-α-HTBZ
DB11915,DB11915_rxn_2,2,DBMET01448,[+]-α-HTBZ,DBMET03700,9-O-desmethyl-dihydrotetrabenazine
DB11915,DB11915_rxn_3,2,DBMET01448,[+]-α-HTBZ,DBMET03701,10-O-desmethyl-dihydrotetrabenazine
DB11921,DB11921_rxn_0,1,DB11921,Deflazacort,DBMET02573,21-Deflazacort
DB11921,DB11921_rxn_1,2,DBMET02573,21-Deflazacort,DBMET02574,Deflazacort 6-beta-OH
DB11932,DB11932_rxn_0,1,DB11932,Abametapir,DBMET03198,Abametapir hydroxyl
DB11932,DB11932_rxn_1,2,DBMET03198,Abametapir hydroxyl,DBMET03199,Abametapir carboxyl
DB11936,DB11936_rxn_0,1,DB11936,Bempedoic acid,DBMET03068,ESP15228-CoA
DB11936,DB11936_rxn_1,1,DB11936,Bempedoic acid,DBMET03067,ETC-1002-CoA
DB11963,DB11963_rxn_0,1,DB11963,Dacomitinib,DBMET02190,PF-05199265
DB11978,DB11978_rxn_0,1,DB11978,Glasdegib,DBMET03658,Glasdegib M2
DB11978,DB11978_rxn_1,1,DB11978,Glasdegib,DBMET02204,Glasdegib M1
DB11978,DB11978_rxn_2,1,DB11978,Glasdegib,DBMET02205,Glasdegib M3
DB11978,DB11978_rxn_3,1,DB11978,Glasdegib,DBMET02213,Glasdegib M11
DB11978,DB11978_rxn_4,1,DB11978,Glasdegib,DBMET02214,Glasdegib M4
DB11986,DB11986_rxn_0,1,DB11986,Entrectinib,DBMET02746,ENB577c
DB11986,DB11986_rxn_1,1,DB11986,Entrectinib,DBMET02748,ENB547
DB11986,DB11986_rxn_2,1,DB11986,Entrectinib,DBMET02742,ENB477
DB11986,DB11986_rxn_3,1,DB11986,Entrectinib,DBMET02745,ENB577b
DB11986,DB11986_rxn_4,2,DBMET02746,ENB577c,DBMET02747,ENB579b
DB11986,DB11986_rxn_5,2,DBMET02745,ENB577b,DBMET02749,ENB753
DB11994,DB11994_rxn_0,1,DB11994,Diacerein,DBMET01451,Rhein
DB12010,DB12010_rxn_0,1,DB12010,Fostamatinib,DBMET02094,R406
DB12010,DB12010_rxn_1,2,DBMET02094,R406,DBMET02095,R529
DB12010,DB12010_rxn_2,2,DBMET02094,R406,DBMET02096,R406 N-glucuronide
DB12010,DB12010_rxn_3,3,DBMET02095,R529,DBMET02097,R529 O-glucuronide
DB12010,DB12010_rxn_4,3,DBMET02095,R529,DBMET02098,R529 Sulfate-conjugate
DB12010,DB12010_rxn_5,3,DBMET02095,R529,DBMET02099,"3,5 benzene diol metabolite of R406"
DB12015,DB12015_rxn_0,1,DB12015,Alpelisib,DBMET02571,Alpelisib M4 Metabolite
DB12016,DB12016_rxn_0,1,DB12016,Ponesimod,DBMET03308,Ponesimod M6 Metabolite
DB12016,DB12016_rxn_1,1,DB12016,Ponesimod,DBMET03309,Ponesimod M32 Metabolite
DB12016,DB12016_rxn_2,1,DB12016,Ponesimod,DBMET03311,Ponesimod M12 Metabolite (ACT-204426)
DB12016,DB12016_rxn_3,2,DBMET03309,Ponesimod M32 Metabolite,DBMET03310,Ponesimod M48 Metabolite
DB12016,DB12016_rxn_4,2,DBMET03311,Ponesimod M12 Metabolite (ACT-204426),DBMET03312,Ponesimod M13 Metabolite (ACT-338275)
DB12016,DB12016_rxn_5,2,DBMET03311,Ponesimod M12 Metabolite (ACT-204426),DBMET03309,Ponesimod M32 Metabolite
DB12016,DB12016_rxn_6,3,DBMET03312,Ponesimod M13 Metabolite (ACT-338275),DBMET03309,Ponesimod M32 Metabolite
DB12016,DB12016_rxn_7,3,DBMET03309,Ponesimod M32 Metabolite,DBMET03310,Ponesimod M48 Metabolite
DB12016,DB12016_rxn_8,4,DBMET03309,Ponesimod M32 Metabolite,DBMET03310,Ponesimod M48 Metabolite
DB12072,DB12072_rxn_0,1,DB12072,Orantinib,DBMET01849,"3‐(5‐([(3Z)‐5‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid"
DB12072,DB12072_rxn_1,1,DB12072,Orantinib,DBMET01850,"3‐(5‐([(3Z)‐7‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid"
DB12072,DB12072_rxn_2,1,DB12072,Orantinib,DBMET01851,"3‐(5‐([(3Z)‐6‐hydroxy‐2‐oxo‐2,3‐dihydro‐1H‐indol‐3‐ylidene]methyl)‐2,4‐dimethyl‐1H‐pyrrol‐3‐yl)propanoic acid"
DB12095,DB12095_rxn_0,1,DB12095,Telotristat ethyl,DBMET03552,Telotristat
DB12095,DB12095_rxn_1,2,DBMET03552,Telotristat,DBMET03553,M1 telotristat
DB12095,DB12095_rxn_2,3,DBMET03553,M1 telotristat,DBMET03554,M2 telotristat
DB12095,DB12095_rxn_3,4,DBMET03554,M2 telotristat,DBMET03555,LP-951757
DB12110,DB12110_rxn_0,1,DB12110,m-Chlorophenylpiperazine,DBMET01575,2-chloro-4-(piperazin-1-yl)phenol
DB12141,DB12141_rxn_0,1,DB12141,Gilteritinib,DBMET02196,Gilteritinib M10
DB12141,DB12141_rxn_1,1,DB12141,Gilteritinib,DBMET02195,Gilteritinib M16
DB12141,DB12141_rxn_2,2,DBMET02195,Gilteritinib M16,DBMET02194,Gilteritinib M17
DB12147,DB12147_rxn_0,1,DB12147,Erdafitinib,DBMET03649,M6 Erdafitinib
DB12147,DB12147_rxn_1,1,DB12147,Erdafitinib,DBMET03650,M8 Erdafitinib
DB12151,DB12151_rxn_0,1,DB12151,Brincidofovir,DB00369,Cidofovir
DB12151,DB12151_rxn_1,1,DB12151,Brincidofovir,DBMET03374,CMX064
DB12151,DB12151_rxn_2,1,DB12151,Brincidofovir,DBMET03375,CMX103
DB12151,DB12151_rxn_3,2,DB00369,Cidofovir,DBMET03373,Cidofovir diphosphate
DB12184,DB12184_rxn_0,1,DB12184,Gepirone,DBMET03723,3'-OH-gepirone
DB12184,DB12184_rxn_1,1,DB12184,Gepirone,DBMET03725,5-OH-gepirone
DB12184,DB12184_rxn_2,1,DB12184,Gepirone,DBMET03727,4-OH-methyl-gepirone
DB12184,DB12184_rxn_3,1,DB12184,Gepirone,DBMET03728,2-piperazinyl-OH-gepirone
DB12184,DB12184_rxn_4,1,DB12184,Gepirone,DBMET03729,1-PP
DB12184,DB12184_rxn_5,2,DBMET03723,3'-OH-gepirone,DBMET03724,"3',5-di-OH-gepirone"
DB12184,DB12184_rxn_6,2,DBMET03725,5-OH-gepirone,DBMET03724,"3',5-di-OH-gepirone"
DB12184,DB12184_rxn_7,2,DBMET03725,5-OH-gepirone,DBMET03726,5-OH 1-PP
DB12184,DB12184_rxn_8,2,DBMET03729,1-PP,DBMET03726,5-OH 1-PP
DB12236,DB12236_rxn_0,1,DB12236,Bexagliflozin,DBMET03593,EGT0002149
DB12236,DB12236_rxn_1,1,DB12236,Bexagliflozin,DBMET03594,EGT0001494
DB12236,DB12236_rxn_2,1,DB12236,Bexagliflozin,DBMET03595,EGT0001301
DB12236,DB12236_rxn_3,1,DB12236,Bexagliflozin,DBMET03596,EGT0001663
DB12245,DB12245_rxn_0,1,DB12245,Triclabendazole,DBMET02239,Triclabendazole sulfoxide
DB12245,DB12245_rxn_1,2,DBMET02239,Triclabendazole sulfoxide,DBMET02240,triclabendazole sulfone
DB12255,DB12255_rxn_0,1,DB12255,Vadadustat,DBMET03676,Vadadustat-O-glucuronide
DB12255,DB12255_rxn_1,1,DB12255,Vadadustat,DBMET03677,Vadadustat acyl glucuronide
DB12265,DB12265_rxn_0,1,DB12265,Fexinidazole,DBMET03402,Fexinidazole sulfoxide metabolite (M1)
DB12265,DB12265_rxn_1,2,DBMET03402,Fexinidazole sulfoxide metabolite (M1),DBMET03403,Fexinidazole sulfone metabolite (M2)
DB12267,DB12267_rxn_0,1,DB12267,Brigatinib,DBMET01863,AP26123
DB12301,DB12301_rxn_0,1,DB12301,Doravirine,DBMET02135,Doravirine M9 Metabolite
DB12332,DB12332_rxn_0,1,DB12332,Rucaparib,DBMET03517,Rucaparib M309 metabolite
DB12332,DB12332_rxn_1,1,DB12332,Rucaparib,DBMET03518,Rucaparib M337b metabolite
DB12332,DB12332_rxn_2,1,DB12332,Rucaparib,DBMET03519,Rucaparib M323 metabolite
DB12332,DB12332_rxn_3,1,DB12332,Rucaparib,DBMET03522,Rucaparib M324 metabolite
DB12332,DB12332_rxn_4,2,DBMET03519,Rucaparib M323 metabolite,DBMET03520,Rucaparib M337a metabolite
DB12332,DB12332_rxn_5,2,DBMET03519,Rucaparib M323 metabolite,DBMET03521,Rucaparib M337c metabolite
DB12332,DB12332_rxn_6,2,DBMET03522,Rucaparib M324 metabolite,DBMET03523,Rucaparib M500 metabolite
DB12364,DB12364_rxn_0,1,DB12364,Betrixaban,DBMET01533,O-desmethylbetrixaban
DB12364,DB12364_rxn_1,1,DB12364,Betrixaban,DBMET01534,N-desmethylbetrixaban
