drugbank_id,interactant_id,action
DB14989,BE0003512,inhibitor
DB14989,BE0002406,inhibitor
DB14989,BE0000014,inhibitor
DB14992,BE0002422,modulator
DB14992,BE0004830,metabolizer
DB14992,BE0004830,ligand
DB14993,BE0000767,inhibitor
DB14995,BE0014857,inhibitor
DB14996,BE0001529,inhibitor
DB14996,BE0001529,antibody
DB14998,BE0000095,agonist
DB14999,BE0000661,binder
DB15001,BE0000793,ligand
DB15003,BE0004146,inhibitor
DB15003,BE0004145,inhibitor
DB15005,BE0010012,binder
DB15009,BE0001056,modulator
DB15010,BE0001086,inhibitor
DB15010,BE0013795,inhibitor
DB15010,BE0002387,inhibitor
DB15010,BE0005551,inhibitor
DB15010,BE0010782,inhibitor
DB15011,BE0010095,antagonist
DB15012,BE0000640,binder
DB15021,BE0000215,agonist
DB15027,BE0000146,antagonist
DB15029,BE0001315,inhibitor
DB15029,BE0002407,inhibitor
DB15031,BE0005864,antagonist
DB15031,BE0005865,antagonist
DB15033,BE0003474,modulator
DB15034,BE0004367,modulator
DB15035,BE0001284,inhibitor
DB15035,BE0000767,inhibitor
DB15035,BE0000511,inhibitor
DB15035,BE0004772,inhibitor
DB15035,BE0001341,inhibitor
DB15035,BE0009416,inhibitor
DB15035,BE0002408,inhibitor
DB15035,BE0009385,inhibitor
DB15035,BE0009413,inhibitor
DB15035,BE0003493,inhibitor
DB15035,BE0004731,inhibitor
DB15035,BE0005539,inhibitor
DB15035,BE0004742,inhibitor
DB15035,BE0000842,inhibitor
DB15035,BE0009403,inhibitor
DB15036,BE0000915,inhibitor
DB15036,BE0000023,inhibitor
DB15036,BE0000369,inhibitor
DB15036,BE0002411,inhibitor
DB15038,BE0000749,modulator
DB15043,BE0003436,inhibitor
DB15043,BE0003436,antibody
DB15044,BE0003496,binder
DB15044,BE0003496,antibody
DB15046,BE0000688,modulator
DB15047,BE0004717,inhibitor
DB15048,BE0004754,inhibitor
DB15048,BE0004753,inhibitor
DB15055,BE0000864,modulator
DB15059,BE0000521,antagonist
DB15059,BE0000043,antagonist
DB15063,BE0009323,modulator
DB15065,BE0000527,antagonist
DB15066,BE0009790,cleavage
DB15066,BE0000409,inhibitor
DB15067,BE0008880,inhibitor
DB15067,BE0008880,antisense oligonucleotide
DB15068,BE0002411,inhibitor
DB15068,BE0000634,inhibitor
DB15071,BE0000368,agonist
DB15071,BE0000064,agonist
DB15085,BE0001038,inhibitor
DB15090,BE0010181,binder
DB15090,BE0010181,antibody
DB15091,BE0004145,inhibitor
DB15092,BE0000442,modulator
DB15093,BE0000075,agonist
DB15096,BE0000738,antagonist
DB15096,BE0003585,antagonist
DB15097,BE0009818,antagonist
DB15097,BE0009820,antagonist
DB15100,BE0010130,antibody
DB15102,BE0002131,inhibitor
DB15102,BE0000748,inhibitor
DB15102,BE0002133,inhibitor
DB15102,BE0001203,inhibitor
DB15106,BE0002131,inhibitor
DB15106,BE0000369,inhibitor
DB15106,BE0000023,inhibitor
DB15106,BE0000853,inhibitor
DB15106,BE0000029,inhibitor
DB15110,BE0003745,inhibitor
DB15114,BE0000794,agonist
DB15114,BE0000668,antagonist
DB15118,BE0010573,inhibitor
DB15119,BE0010136,binder
DB15120,BE0000968,inverse agonist
DB15123,BE0001056,activator
DB15124,BE0001143,inhibitor
DB15126,BE0010091,inhibitor
DB15130,BE0003520,inhibitor
DB15130,BE0002438,inhibitor
DB15132,BE0000048,inhibitor
DB15133,BE0000915,inhibitor
DB15133,BE0003580,inhibitor
DB15133,BE0000327,inhibitor
DB15137,BE0000315,modulator
DB15138,BE0000123,antagonist
DB15149,BE0002131,inhibitor
DB15149,BE0000748,inhibitor
DB15149,BE0002133,inhibitor
DB15149,BE0001203,inhibitor
DB15152,BE0003427,inhibitor
DB15156,BE0003427,inhibitor
DB15157,BE0002216,inhibitor
DB15163,BE0000110,antagonist
DB15164,BE0001043,cleavage
DB15165,BE0000855,inhibitor
DB15168,BE0001777,agonist
DB15169,BE0001203,inhibitor
DB15170,BE0001284,inhibitor
DB15171,BE0000857,agonist
DB15171,BE0011012,agonist
DB15173,BE0002194,inhibitor
DB15186,BE0001315,inhibitor
DB15187,BE0009412,inhibitor
DB15189,BE0012869,modulator
DB15189,BE0010747,modulator
DB15190,BE0009478,inhibitor
DB15192,BE0000968,modulator
DB15194,BE0010345,agonist
DB15205,BE0003383,agonist
DB15212,BE0000071,agonist
DB15214,BE0008652,modulator
DB15218,BE0000855,antibody
DB15219,BE0009488,inhibitor
DB15219,BE0009489,inhibitor
DB15221,BE0000132,modulator
DB15222,BE0003427,inhibitor
DB15226,BE0000527,agonist
DB15227,BE0001284,inhibitor
DB15229,BE0002226,blocker
DB15232,BE0000825,modulator
DB15232,BE0000003,modulator
DB15233,BE0000852,inhibitor
DB15233,BE0000453,inhibitor
DB15248,BE0003644,inhibitor
DB15249,BE0003427,modulator
DB15250,BE0002463,modulator
DB15252,BE0011013,antagonist
DB15252,BE0011013,antibody
DB15254,BE0000434,modulator
DB15254,BE0000634,modulator
DB15254,BE0000036,modulator
DB15256,BE0003566,modulator
DB15257,BE0000016,other/unknown
DB15258,BE0010027,cleavage
DB15265,BE0000919,antagonist
DB15266,BE0000036,inhibitor
DB15266,BE0000434,inhibitor
DB15266,BE0000634,inhibitor
DB15270,BE0010182,binder
DB15271,BE0001159,inhibitor
DB15273,BE0003090,inhibitor
DB15275,BE0001315,inhibitor
DB15275,BE0002379,degradation
DB15281,BE0001062,modulator
DB15281,BE0000923,modulator
DB15283,BE0010187,binder
DB15288,BE0000138,inhibitor
DB15291,BE0001284,inhibitor
DB15293,BE0000747,inhibitor
DB15294,BE0002408,inhibitor
DB15295,BE0002406,inhibitor
DB15297,BE0001646,antagonist
DB15299,BE0001003,modulator
DB15303,BE0000163,antagonist
DB15303,BE0010028,antagonist
DB15310,BE0003782,modulator
DB15323,BE0000854,inhibitor
DB15327,BE0000767,inhibitor
DB15327,BE0001284,inhibitor
DB15328,BE0009009,antagonist
DB15334,BE0003722,agonist
DB15334,BE0002090,inhibitor
DB15334,BE0000959,inhibitor
DB15335,BE0004753,inhibitor
DB15347,BE0001284,inhibitor
DB15348,BE0000486,modulator
DB15348,BE0000749,modulator
DB15353,BE0000302,inhibitor
DB15354,BE0010034,inhibitor
DB15354,BE0010034,binder
DB15354,BE0010034,antibody
DB15355,BE0000556,agonist
DB15356,BE0000266,modulator
DB15357,BE0000092,agonist
DB15357,BE0000405,agonist
DB15357,BE0000560,agonist
DB15357,BE0000045,agonist
DB15357,BE0000247,agonist
DB15358,BE0009814,antagonist
DB15366,BE0005102,inhibitor
DB15367,BE0000668,antagonist
DB15382,BE0000915,inhibitor
DB15385,BE0001680,inhibitor
DB15391,BE0000988,inhibitor
DB15393,BE0000369,inhibitor
DB15395,BE0010010,antibody
DB15395,BE0010202,antibody
DB15399,BE0000428,inhibitor
DB15399,BE0000858,inhibitor
DB15399,BE0000033,inhibitor
DB15401,BE0001840,inhibitor
DB15406,BE0010131,antagonist
DB15407,BE0002406,inhibitor
DB15408,BE0001209,inhibitor
DB15413,BE0003405,ligand
DB15416,BE0001777,agonist
DB15425,BE0002207,inhibitor
DB15425,BE0001072,inhibitor
DB15427,BE0000308,modulator
DB15431,BE0000428,inhibitor
DB15431,BE0010514,inhibitor
DB15431,BE0010424,inhibitor
DB15434,BE0000066,binder
DB15434,BE0000274,binder
DB15442,BE0002216,inhibitor
DB15442,BE0002212,inhibitor
DB15442,BE0002207,inhibitor
DB15442,BE0001072,inhibitor
DB15442,BE0000890,inhibitor
DB15442,BE0001913,inhibitor
DB15444,BE0001195,positive allosteric modulator
DB15446,BE0000382,modulator
DB15447,BE0020007,antagonist
DB15447,BE0000688,agonist
DB15449,BE0002368,inhibitor
DB15450,BE0001186,modulator
DB15456,BE0013774,modulator
DB15456,BE0010029,stimulator
DB15458,BE0004514,inhibitor
DB15460,BE0003730,inhibitor
DB15462,BE0003469,inhibitor
DB15463,BE0009679,inhibitor
DB15465,BE0000770,antagonist
DB15466,BE0010516,antagonist
DB15466,BE0004796,binder
DB15471,BE0000511,inhibitor
DB15488,BE0003383,agonist
DB15488,BE0000132,agonist
DB15489,BE0008668,ligand
DB15489,BE0004797,positive allosteric modulator
DB15490,BE0003594,modulator
DB15490,BE0004797,positive allosteric modulator
DB15492,BE0000756,inhibitor
DB15493,BE0002461,inhibitor
DB15493,BE0009759,inhibitor
DB15493,BE0003362,inhibitor
DB15494,BE0003528,ligand
DB15494,BE0002147,ligand
DB15494,BE0003529,ligand
DB15494,BE0000452,ligand
DB15495,BE0009786,inhibitor
DB15495,BE0013795,inhibitor
DB15495,BE0002387,inhibitor
DB15495,BE0005551,inhibitor
DB15495,BE0010782,inhibitor
DB15495,BE0001086,inhibitor
DB15495,BE0009007,inhibitor
DB15496,BE0009786,inhibitor
DB15496,BE0009007,inhibitor
DB15498,BE0003791,inhibitor
DB15499,BE0003493,inhibitor
DB15499,BE0002408,modulator
DB15499,BE0001316,modulator
DB15499,BE0004145,inhibitor
DB15534,BE0000143,binder
DB15534,BE0001340,binder
DB15561,BE0010225,gene replacement
DB15566,BE0000794,agonist
DB15568,BE0004071,inhibitor
DB15569,BE0004071,inhibitor
DB15570,BE0009787,antagonist
DB15581,BE0000747,inhibitor
DB15581,BE0001111,inhibitor
DB15581,BE0002090,inhibitor
DB15581,BE0002212,inhibitor
DB15584,BE0003462,inhibitor
DB15584,BE0016122,inhibitor
DB15584,BE0017259,inhibitor
DB15584,BE0000971,inhibitor
DB15585,BE0000557,modulator
DB15586,BE0003427,inhibitor
DB15588,BE0000329,inhibitor
DB15588,BE0003997,inhibitor
DB15588,BE0000308,inhibitor
DB15588,BE0000916,inhibitor
DB15588,BE0000623,inhibitor
DB15588,BE0001076,regulator
DB15588,BE0000394,inhibitor
DB15593,BE0009794,inducer
DB15594,BE0009797,binder
DB15598,BE0001155,substrate
DB15598,BE0008685,substrate
DB15599,BE0003417,inhibitor
DB15617,BE0000130,binder
DB15617,BE0004850,binder
DB15623,BE0002050,inhibitor
DB15623,BE0000664,inhibitor
DB15624,BE0009865,inhibitor
DB15626,BE0010198,antagonist
DB15627,BE0003436,binder
DB15627,BE0003436,antibody
DB15628,BE0000658,antibody
DB15635,BE0010140,binder
DB15636,BE0000855,inhibitor
DB15637,BE0001717,inhibitor
DB15639,BE0000915,modulator
DB15640,BE0000487,inhibitor
DB15640,BE0001287,inhibitor
DB15640,BE0001133,inhibitor
DB15641,BE0000123,modulator
DB15643,BE0000982,inhibitor
DB15646,BE0003513,antagonist
DB15647,BE0000132,antagonist
DB15650,BE0000857,agonist
DB15651,BE0000308,modulator
DB15652,BE0003427,modulator
DB15665,BE0000291,agonist
DB15665,BE0001044,agonist
DB15669,BE0002371,antagonist
DB15670,BE0001316,inhibitor
DB15672,BE0010205,inhibitor
DB15673,BE0001594,inhibitor
DB15674,BE0010205,inhibitor
DB15685,BE0002411,inhibitor
DB15685,BE0000029,inhibitor
DB15685,BE0000023,inhibitor
DB15685,BE0002131,inhibitor
DB15685,BE0000748,inhibitor
DB15685,BE0002133,inhibitor
DB15686,BE0003801,inhibitor
DB15686,BE0009862,inhibitor
DB15688,BE0009009,antagonist
DB15690,BE0000123,binder
DB15690,BE0000792,binder
DB15691,BE0010022,binder
DB15694,BE0002443,inhibitor
DB15699,BE0003496,binder
DB15718,BE0010022,antagonist
DB15719,BE0010010,binder
DB15762,BE0002859,binder
DB15762,BE0002859,antibody
DB15765,BE0003436,inhibitor
DB15765,BE0003436,antibody
DB15766,BE0003436,antibody
DB15766,BE0003436,blocker
DB15767,BE0003436,inhibitor
DB15767,BE0003436,antibody
DB15768,BE0003436,inhibitor
DB15768,BE0003436,antibody
DB15769,BE0003441,inhibitor
DB15769,BE0003441,antibody
DB15770,BE0003441,inhibitor
DB15770,BE0003441,antibody
DB15771,BE0003441,inhibitor
DB15771,BE0003441,antibody
DB15772,BE0003441,inhibitor
DB15773,BE0003441,inhibitor
DB15784,BE0000694,agonist
DB15791,BE0003575,inhibitor
DB15791,BE0000590,inhibitor
DB15796,BE0010016,inhibitor
DB15796,BE0010017,inhibitor
DB15796,BE0010018,inhibitor
DB15797,BE0010019,inhibitor
DB15797,BE0010020,inhibitor
DB15797,BE0010016,inhibitor
DB15797,BE0010017,inhibitor
DB15797,BE0010018,inhibitor
DB15822,BE0002411,inhibitor
DB15822,BE0001124,inhibitor
DB15822,BE0009501,inhibitor
DB15822,BE0000147,inhibitor
DB15822,BE0004145,inhibitor
DB15822,BE0002408,inhibitor
DB15822,BE0001039,inhibitor
DB15822,BE0000369,inhibitor
DB15822,BE0000205,inhibitor
DB15822,BE0002131,inhibitor
DB15822,BE0000748,inhibitor
DB15873,BE0003528,binder
DB15874,BE0004830,metabolizer
DB15874,BE0004830,ligand
DB15897,BE0010022,binder
DB15898,BE0010023,antagonist
DB15899,BE0010023,antagonist
DB15900,BE0010023,antagonist
DB15919,BE0002401,agonist
DB15932,BE0003427,modulator
DB15935,BE0003766,antisense oligonucleotide
DB15940,BE0010022,binder
DB15941,BE0010022,binder
DB15949,BE0000172,modulator
DB15954,BE0000433,antagonist
DB15954,BE0000745,antagonist
DB15954,BE0000414,antagonist
DB15954,BE0000055,antagonist
DB15965,BE0008624,binder
DB15965,BE0008624,antibody
DB15971,BE0000533,inhibitor
DB15971,BE0000442,inhibitor
DB15971,BE0000575,inhibitor
DB15971,BE0000715,inhibitor
DB15971,BE0000756,inhibitor
DB15971,BE0000501,inhibitor
DB15971,BE0000945,inhibitor
DB15982,BE0002440,inhibitor
DB16007,BE0001043,binder
DB16007,BE0000016,regulator
DB16013,BE0002378,agonist
DB16019,BE0008983,binder
DB16019,BE0000568,binder
DB16028,BE0000033,modulator
DB16032,BE0002050,inhibitor
DB16036,BE0018885,inhibitor
DB16038,BE0000634,inhibitor
DB16039,BE0001287,inhibitor
DB16039,BE0000487,inhibitor
DB16039,BE0001133,inhibitor
DB16040,BE0000291,antagonist
DB16043,BE0000857,agonist
DB16045,BE0001777,agonist
DB16047,BE0001065,inhibitor
DB16048,BE0002378,modulator
DB16050,BE0000147,inhibitor
DB16051,BE0003462,inhibitor
DB16053,BE0003561,modulator
DB16055,BE0009679,inhibitor
DB16055,BE0002374,inhibitor
DB16056,BE0009501,inhibitor
DB16056,BE0001039,inhibitor
DB16056,BE0003605,inhibitor
DB16061,BE0001913,inhibitor
DB16063,BE0001717,inhibitor
DB16063,BE0012352,inhibitor
DB16063,BE0019375,inhibitor
DB16063,BE0003798,inhibitor
DB16064,BE0003782,inhibitor
DB16066,BE0003387,antagonist
DB16067,BE0004141,inhibitor
DB16068,BE0000632,antagonist
DB16071,BE0000113,inhibitor
DB16072,BE0000770,inhibitor
DB16072,BE0000632,inhibitor
DB16073,BE0000824,agonist
DB16076,BE0000155,modulator
DB16079,BE0001534,inhibitor
DB16080,BE0000123,modulator
DB16084,BE0003645,inhibitor
DB16095,BE0001156,inhibitor
DB16095,BE0010675,inhibitor
DB16095,BE0010674,inhibitor
DB16095,BE0010810,inhibitor
DB16095,BE0010707,inhibitor
DB16095,BE0003408,inhibitor
DB16098,BE0009009,antagonist
DB16099,BE0003623,ligand
DB16101,BE0000962,inhibitor
DB16101,BE0000704,inhibitor
DB16101,BE0002204,inhibitor
DB16101,BE0010361,inhibitor
DB16101,BE0002148,inhibitor
DB16101,BE0001159,inhibitor
DB16101,BE0000248,inhibitor
DB16106,BE0003090,inhibitor
DB16107,BE0003745,inhibitor
DB16109,BE0000215,agonist
DB16112,BE0001012,antagonist
DB16118,BE0000013,agonist
DB16123,BE0008652,agonist
DB16125,BE0000924,antagonist
DB16126,BE0010029,activator
DB16128,BE0000855,inhibitor
DB16128,BE0000855,antibody
DB16130,BE0010347,inhibitor
DB16133,BE0004145,inhibitor
DB16133,BE0002408,inhibitor
DB16133,BE0003493,inhibitor
DB16133,BE0004146,inhibitor
DB16134,BE0000854,inhibitor
DB16137,BE0002406,inhibitor
DB16138,BE0000971,inhibitor
DB16145,BE0004782,inhibitor
DB16146,BE0000632,inhibitor
DB16146,BE0000770,inhibitor
DB16146,BE0000420,inhibitor
DB16148,BE0000064,agonist
DB16153,BE0009694,inhibitor
DB16157,BE0011003,inhibitor
DB16157,BE0011004,inhibitor
DB16159,BE0017533,inhibitor
DB16159,BE0017775,inhibitor
DB16159,BE0003409,inhibitor
DB16159,BE0003410,inhibitor
DB16159,BE0010960,inhibitor
DB16159,BE0011014,inhibitor
DB16159,BE0000262,inhibitor
DB16159,BE0000017,inhibitor
DB16160,BE0001156,inhibitor
DB16162,BE0000794,antagonist
DB16165,BE0000668,antagonist
DB16167,BE0001203,inhibitor
DB16168,BE0000892,inhibitor
DB16186,BE0000971,inhibitor
DB16191,BE0003493,inhibitor
DB16191,BE0004145,inhibitor
DB16192,BE0000924,antagonist
DB16193,BE0003134,inhibitor
DB16199,BE0009563,antisense oligonucleotide
DB16200,BE0001701,inhibitor
DB16205,BE0000849,modulator
DB16205,BE0000850,modulator
DB16210,BE0003468,agonist
DB16213,BE0002196,inhibitor
DB16213,BE0002198,inhibitor
DB16213,BE0000426,inhibitor
DB16214,BE0000945,antagonist
DB16214,BE0000451,antagonist
DB16216,BE0000767,inhibitor
DB16217,BE0002406,inhibitor
DB16218,BE0002216,inhibitor
DB16218,BE0002212,inhibitor
DB16220,BE0000075,ligand
DB16220,BE0000345,ligand
DB16221,BE0000557,inhibitor
DB16221,BE0000794,inhibitor
DB16221,BE0000132,inhibitor
DB16222,BE0003496,binder
DB16226,BE0003643,inhibitor
DB16226,BE0003644,inhibitor
DB16227,BE0000705,modulator
DB16232,BE0001072,inhibitor
DB16233,BE0001021,inhibitor
DB16236,BE0000046,activator
DB16236,BE0002090,inhibitor
DB16239,BE0010747,modulator
DB16240,BE0003387,modulator
DB16240,BE0000911,modulator
DB16244,BE0000132,modulator
DB16250,BE0000767,inhibitor
DB16252,BE0002385,inhibitor
DB16254,BE0000105,modulator
DB16254,BE0004608,modulator
DB16255,BE0001777,agonist
DB16258,BE0000686,antibody
DB16258,BE0010205,antibody
DB16258,BE0010206,antibody
DB16261,BE0003643,inhibitor
DB16265,BE0000369,antibody
DB16265,BE0000369,regulator
DB16266,BE0003426,antagonist
DB16267,BE0001251,inhibitor
DB16272,BE0001284,inhibitor
DB16274,BE0003134,inhibitor
DB16275,BE0010072,antibody
DB16275,BE0010072,regulator
DB16277,BE0003528,agonist
DB16279,BE0000165,antagonist
DB16279,BE0000293,antagonist
DB16288,BE0000013,modulator
DB16294,BE0003379,modulator
DB16296,BE0001315,inhibitor
DB16299,BE0001284,inhibitor
DB16300,BE0010061,agonist
DB16300,BE0010029,agonist
DB16305,BE0001156,modulator
DB16305,BE0010675,modulator
DB16305,BE0010674,modulator
DB16305,BE0010810,modulator
DB16305,BE0010707,modulator
DB16305,BE0003408,modulator
DB16309,BE0000337,regulator
DB16310,BE0004669,inhibitor
DB16310,BE0010066,inhibitor
DB16312,BE0008385,inhibitor
DB16312,BE0002388,inhibitor
DB16312,BE0000798,inhibitor
DB16315,BE0003522,agonist
DB16315,BE0010100,agonist
DB16318,BE0002438,inhibitor
DB16318,BE0003520,inhibitor
DB16319,BE0013275,agonist
DB16321,BE0000095,agonist
DB16324,BE0003518,agonist
DB16325,BE0000013,agonist
DB16330,BE0010851,inhibitor
DB16331,BE0001003,inhibitor
DB16331,BE0003380,inhibitor
DB16332,BE0001007,agonist
DB16332,BE0000215,agonist
DB16332,BE0000071,agonist
DB16335,BE0003579,binder
DB16335,BE0000588,binder
DB16335,BE0000488,binder
DB16335,BE0000744,binder
DB16335,BE0002393,binder
DB16335,BE0002063,binder
DB16335,BE0003685,binder
DB16341,BE0001171,agonist
DB16343,BE0001777,agonist
DB16343,BE0001777,binder
DB16346,BE0002382,inhibitor
DB16349,BE0000110,antagonist
DB16349,BE0000110,inhibitor
DB16351,BE0000090,inhibitor
DB16351,BE0000533,inhibitor
DB16351,BE0000451,antagonist
DB16353,BE0003769,inhibitor
DB16353,BE0003379,activator
DB16355,BE0010022,binder
DB16370,BE0005459,inhibitor
DB16371,BE0000066,binder
DB16371,BE0000066,antibody
DB16371,BE0010202,binder
DB16371,BE0010202,antibody
DB16379,BE0010139,binder
DB16385,BE0010023,antagonist
DB16388,BE0000853,inhibitor
DB16388,BE0000853,antibody
DB16390,BE0000767,inhibitor
DB16393,BE0010022,binder
DB16394,BE0010022,binder
DB16404,BE0003416,activator
DB16405,BE0010022,antibody
DB16407,BE0001067,regulator
DB16407,BE0001069,regulator
DB16407,BE0001032,activator
DB16407,BE0001032,regulator
DB16411,BE0000658,antibody
DB16411,BE0000658,regulator
DB16416,BE0000855,inhibitor
DB16417,BE0003436,regulator
DB16418,BE0004630,antagonist
DB16446,BE0010091,inhibitor
DB16446,BE0010091,binder
DB16446,BE0010091,modulator
DB16446,BE0002196,inhibitor
DB16447,BE0003380,inhibitor
DB16447,BE0000246,inhibitor
DB16447,BE0010137,inhibitor
DB16453,BE0010030,modulator
DB16454,BE0000704,inhibitor
DB16456,BE0000961,antibody
DB16473,BE0010097,antibody
DB16473,BE0010097,regulator
DB16474,BE0010079,agonist
DB16474,BE0001164,agonist
DB16479,BE0000651,agonist
DB16479,BE0002102,agonist
DB16485,BE0001171,agonist
DB16492,BE0009531,inhibitor
DB16495,BE0000071,agonist
DB16495,BE0005802,agonist
DB16495,BE0003378,agonist
DB16495,BE0000061,inhibitor
DB16502,BE0001373,inhibitor
DB16514,BE0010016,inhibitor
DB16547,BE0009998,antagonist
DB16554,BE0000249,modulator
DB16555,BE0003736,inhibitor
DB16580,BE0000155,antagonist
DB16580,BE0003518,antagonist
DB16582,BE0003496,binder
DB16602,BE0000756,agonist
DB16607,BE0009446,inhibitor
DB16623,BE0000342,agonist
DB16627,BE0004796,cross-linking/alkylation
DB16628,BE0011005,substrate
DB16628,BE0002204,cofactor
DB16629,BE0000647,inhibitor
DB16629,BE0000486,inhibitor
DB16629,BE0000291,agonist
DB16630,BE0003462,inhibitor
DB16637,BE0000033,inhibitor
DB16637,BE0000858,inhibitor
DB16640,BE0000767,inhibitor
DB16640,BE0010047,inhibitor
DB16647,BE0011000,binder
DB16647,BE0011000,antibody
DB16650,BE0004146,inhibitor
DB16652,BE0001082,inhibitor
DB16655,BE0010202,antibody
DB16655,BE0010010,antibody
DB16656,BE0001072,modulator
DB16656,BE0002207,inhibitor
DB16656,BE0000839,inhibitor
DB16656,BE0000842,inhibitor
DB16657,BE0001284,inhibitor
DB16662,BE0000364,binder
DB16662,BE0000216,binder
DB16662,BE0000942,binder
DB16662,BE0001031,binder
DB16665,BE0010010,binder
DB16668,BE0003436,regulator
DB16672,BE0000066,binder
DB16672,BE0000066,antibody
DB16672,BE0000274,binder
DB16672,BE0000274,antibody
DB16678,BE0010289,antibody
DB16678,BE0010290,antibody
DB16684,BE0000066,binder
DB16684,BE0010202,binder
DB16690,BE0010055,inhibitor
DB16691,BE0010016,inhibitor
DB16693,BE0000033,agonist
DB16693,BE0000858,agonist
DB16694,BE0003455,binder
DB16694,BE0003455,regulator
DB16695,BE0000767,antibody
DB16695,BE0000767,downregulator
DB16695,BE0000915,antagonist
DB16695,BE0000915,antibody
DB16695,BE0002097,inducer
DB16697,BE0000857,agonist
DB16698,BE0010069,agonist
DB16699,BE0009563,antisense oligonucleotide
DB16700,BE0010061,activator
DB16700,BE0010029,activator
DB16703,BE0004191,inhibitor
DB16703,BE0001016,inhibitor
DB16704,BE0002831,inhibitor
DB16707,BE0000747,inhibitor
DB16708,BE0003623,ligand
DB16732,BE0001178,antibody
DB16733,BE0004425,positive allosteric modulator
