drugbank_id,kingdom,superclass,class,subclass,direct_parent
DB12779,Organic compounds,Organoheterocyclic compounds,Isoquinolines and derivatives,Benzylisoquinolines,Benzylisoquinolines
DB12780,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Hydroquinolines,Hydroquinolines
DB12781,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Quinazolines
DB12782,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes
DB12783,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Serine and derivatives
DB12784,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrazines,Aminopyrazines
DB12785,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Cyclic peptides
DB12786,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12787,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,"Gluco/mineralocorticoids, progestogins and derivatives"
DB12788,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12789,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds
DB12791,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Acetamides
DB12792,Organic compounds,Benzenoids,Benzene and substituted derivatives,Anilides,Aromatic anilides
DB12793,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12794,Organic compounds,Benzenoids,Benzene and substituted derivatives,Terphenyls,P-terphenyls
DB12795,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides
DB12796,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Tertiary alkylarylamines
DB12797,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12798,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Aminobenzamides
DB12799,Organic compounds,Organoheterocyclic compounds,Benzazepines,,Benzazepines
DB12800,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters
DB12802,Organic compounds,"Lignans, neolignans and related compounds",Lignan lactones,Podophyllotoxins,Podophyllotoxins
DB12803,Organic compounds,Benzenoids,Benzene and substituted derivatives,Halobenzenes,Dichlorobenzenes
DB12804,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Indoloquinazolines
DB12805,Organic compounds,Benzenoids,Benzene and substituted derivatives,Anilides,Benzanilides
DB12806,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Phthalazinones
DB12807,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12808,Organic compounds,Benzenoids,Benzene and substituted derivatives,Terphenyls,M-terphenyls
DB12809,Organic compounds,Organoheterocyclic compounds,Benzodioxoles,,Benzodioxoles
DB12810,Organic compounds,Organohalogen compounds,Aryl halides,Aryl chlorides,Aryl chlorides
DB12812,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,,Coumarins and derivatives
DB12813,Inorganic compounds,Homogeneous metal compounds,Homogeneous alkaline earth metal compounds,,Homogeneous alkaline earth metal compounds
DB12814,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12815,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12816,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Menthane monoterpenoids
DB12817,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Hydroquinolines,Hydroquinolines
DB12818,Organic compounds,Phenylpropanoids and polyketides,Isocoumarins and derivatives,,Isocoumarins and derivatives
DB12819,Organic compounds,Organoheterocyclic compounds,Thiophenes,"2,5-disubstituted thiophenes","2,5-disubstituted thiophenes"
DB12820,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12821,Organic compounds,Organohalogen compounds,Organofluorides,,Organofluorides
DB12822,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12823,Organic compounds,Phenylpropanoids and polyketides,Coumarins and derivatives,Hydroxycoumarins,4-hydroxycoumarins
DB12824,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12826,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12827,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolyl carboxylic acids and derivatives,Indolyl carboxylic acids and derivatives
DB12829,Organic compounds,Benzenoids,Benzene and substituted derivatives,Anilides,Acetanilides
DB12830,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indoles,3-alkylindoles
DB12831,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters
DB12832,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,"Gluco/mineralocorticoids, progestogins and derivatives"
DB12833,Organic compounds,Organoheterocyclic compounds,Diazinanes,Piperazines,N-arylpiperazines
DB12834,Organic compounds,Organoheterocyclic compounds,Azoles,Imidazoles,Nitroimidazoles
DB12835,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12836,Organic compounds,Organoheterocyclic compounds,Azoles,Imidazoles,Phenylimidazoles
DB12837,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Diarylethers
DB12838,Organic compounds,Organosulfur compounds,Thioethers,Aryl thioethers,Diarylthioethers
DB12840,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,"2,2-dimethyl-1-benzopyrans"
DB12841,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12843,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steroid lactones,Cardenolide glycosides and derivatives
DB12844,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12845,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12846,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Xanthines
DB12847,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,,Pyridines and derivatives
DB12848,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,,Quinolines and derivatives
DB12849,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12850,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylethers,Diphenylethers
DB12851,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12852,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Carbocyclic fatty acids
DB12853,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Aminobenzamides
DB12854,Organic compounds,Organoheterocyclic compounds,Benzimidazoles,2-benzimidazolylcarbamic acid esters,2-benzimidazolylcarbamic acid esters
DB12855,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrimidines and pyrimidine derivatives,Pyrimidones
DB12856,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives
DB12857,Organic compounds,Organoheterocyclic compounds,Diazinanes,Piperazines,N-arylpiperazines
DB12858,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Carbazoles,Carbazoles
DB12859,Inorganic compounds,Homogeneous metal compounds,Homogeneous transition metal compounds,,Homogeneous transition metal compounds
DB12860,Inorganic compounds,Homogeneous metal compounds,Homogeneous actinide compounds,,Homogeneous actinide compounds
DB12861,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acids and derivatives
DB12862,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12863,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Hippuric acids
DB12864,Organic compounds,Benzenoids,Benzene and substituted derivatives,Aniline and substituted anilines,Aniline and substituted anilines
DB12865,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides
DB12866,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Phenylpyridines,Phenylpyridines
DB12867,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones
DB12868,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Pyridoindoles,Gamma carbolines
DB12869,Organic compounds,Organoheterocyclic compounds,Piperidines,Benzylpiperidines,4-benzylpiperidines
DB12870,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids
DB12871,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12872,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12873,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,"1,2-diols"
DB12874,Organic compounds,Organoheterocyclic compounds,Azoles,Imidazoles,Phenylimidazoles
DB12875,Organic compounds,Benzenoids,Benzene and substituted derivatives,Trifluoromethylbenzenes,Trifluoromethylbenzenes
DB12876,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Cyclic peptides
DB12877,Organic compounds,Benzenoids,Benzene and substituted derivatives,Diphenylmethanes,Diphenylmethanes
DB12878,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones
DB12879,Organic compounds,Organoheterocyclic compounds,Benzoxepines,Dibenzoxepines,Dibenzoxepines
DB12880,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12881,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indoles,3-alkylindoles
DB12882,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,,Stilbenes
DB12883,Organic compounds,Organoheterocyclic compounds,Diazinanes,Piperazines,N-arylpiperazines
DB12884,Organic compounds,Organoheterocyclic compounds,Piperidines,Benzylpiperidines,N-benzylpiperidines
DB12885,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides
DB12886,Organic compounds,Benzenoids,Benzene and substituted derivatives,Biphenyls and derivatives,Biphenyls and derivatives
DB12887,Organic compounds,Benzenoids,Benzene and substituted derivatives,Biphenyls and derivatives,Biphenyls and derivatives
DB12888,Organic compounds,Benzenoids,Naphthalenes,,Naphthalenes
DB12889,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Delta amino acids and derivatives
DB12890,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Benzoquinolines,Phenanthridines and derivatives
DB12891,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12892,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,,Quinolines and derivatives
DB12893,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12894,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,"Pyrimidine 2',3'-dideoxyribonucleosides","Pyrimidine 2',3'-dideoxyribonucleosides"
DB12895,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Disaccharides
DB12896,Organic compounds,Organoheterocyclic compounds,Imidazopyrimidines,Purines and purine derivatives,Hypoxanthines
DB12897,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Quinazolines
DB12898,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12899,Organic compounds,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,Phenylpyridazines
DB12900,Organic compounds,Organoheterocyclic compounds,Diazines,Pyridazines and derivatives,Phenylpyridazines
DB12901,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Pyrimidine 2'-deoxyribonucleosides,Pyrimidine 2'-deoxyribonucleosides
DB12902,Organic compounds,Organoheterocyclic compounds,Oxazaphosphinanes,Isofamides,Isofamides
DB12903,Organic compounds,Organoheterocyclic compounds,Indoles and derivatives,Indolecarboxylic acids and derivatives,Indolecarboxylic acids and derivatives
DB12904,Organic compounds,Organoheterocyclic compounds,Benzimidazoles,,Benzimidazoles
DB12905,Inorganic compounds,Homogeneous metal compounds,Homogeneous lanthanide compounds,,Homogeneous lanthanide compounds
DB12906,Organic compounds,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Pyrimidine 2'-deoxyribonucleosides,Pyrimidine 2'-deoxyribonucleosides
DB12907,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Hexoses
DB12908,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12909,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12910,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Alkyldiarylamines
DB12911,Organic compounds,Organoheterocyclic compounds,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Pyridinecarboxylic acids
DB12912,Organic compounds,Organoheterocyclic compounds,Diazanaphthalenes,Benzodiazines,Quinazolinamines
DB12914,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Diarylethers
DB12916,Organic compounds,Organohalogen compounds,Halohydrins,Bromohydrins,Bromohydrins
DB12917,Organic Compounds,Organic Acids,Carboxylic Acids and Derivatives,"Amino Acids, Peptides, and Analogues",Peptides
DB12919,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Aryl-phenylketones
DB12920,Organic compounds,"Nucleosides, nucleotides, and analogues",5'-deoxyribonucleosides,,5'-deoxyribonucleosides
DB12921,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonamides,Aminobenzenesulfonamides
DB12923,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylbutylamines,Phenylbutylamines
DB12924,Organic compounds,Organoheterocyclic compounds,Quinolines and derivatives,Quinoline carboxylic acids,Quinoline carboxylic acids
