drugbank_id,synonym,language,coder
DB18801,Yttrium Y-90 epratuzumab tetraxetan,english,usan
DB18802,1-(carboxymethylthio)tetradecane,english,
DB18802,"Acetic acid, 2-(tetradecylthio)-",english,
DB18803,"(oc-6-33)-tricarbonyl(n2-(((1s)-1,3-dicarboxypropyl)carbamoyl)-l-.gamma.-glutamyl-n6,n6-bis((1-(2-(bis(carboxymethyl)amino)-2-oxoethyl)-1h-imidazol-2-yl-.kappa.n3)methyl)-l-lysine-.kappa.n6)(99mtc)technetium(+)",english,
DB18803,99mTc-MIP-1404,english,
DB18803,Technetium tc-99m trofolastat cation,english,
DB18804,"(n,n-diethylcarbamoyl)methyl methyl (2e)-but-2-ene-1,4-dioate",english,
DB18804,2-(diethylamino)-2-oxoethyl and methyl (2e)-but-2-enedioate,english,
DB18804,"2-butenedioic acid (2e)-, 1-(2-(diethylamino)-2-oxoethyl) 4-methyl ester",english,
DB18805,"Alanine, n-((s)-(((1r)-2-(6-amino-9h-purin-9-yl)-1-methylethoxy)methyl)phenoxyphosphinyl)-2-methyl-, 1-methylethyl ester",english,
DB18805,Tenofovir amibufenamide,english,inn
DB18806,"4h-thieno(2,3-c)pyrrol-4-one, 5,6-dihydro-6,6-dimethyl-2-(2-((1-methyl-1h-pyrazol-5-yl)amino)-4-pyrimidinyl)-5-(2-(4-morpholinyl)ethyl)-",english,
DB18806,"5,6-dihydro-6,6-dimethyl-2-(2-((1-methyl-1h-pyrazol-5-yl)amino)-4-pyrimidinyl)-5-(2-(4-morpholinyl)ethyl)-4h-thieno(2,3-c)pyrrol-4-one",english,
DB18806,Temuterkib,english,inn/usan
DB18807,"3-QUINOLINEETHANOL, 6-BROMO-.ALPHA.-(2,6-DIMETHOXY-4-PYRIDINYL)-.ALPHA.-(2-(DIMETHYLAMINO)ETHYL)-2-METHOXY-.BETA.-(2,3,6-TRIMETHOXY-4-PYRIDINYL)-, (.ALPHA.S,.BETA.R)-",english,
DB18808,"4-PIPERIDINYL .ALPHA.-PHENYL-.ALPHA.-(PROPOXY-1,1,2,2,3,3,3-D7)BENZENEACETATE",english,
DB18809,"Anti-CD134 human monoclonal antibody (IgG1, KHK4083 dimer)",english,
DB18810,"(3r)-1-azabicyclo(2.2.2)octan-3-yl (3-fluorophenyl)((3,4,5-trifluorophenyl)methyl)carbamate",english,
DB18810,Tarafenacin,english,inn
DB18811,"4-pyrimidinamine, 5-bromo-2,6-di-1h-pyrazol-1-yl-",english,
DB18811,Taminadenant,english,inn
DB18812,"(1,1'-biphenyl)-3-carboxylic acid, 2'-(aminomethyl)-5'-(((3-fluoro-4-pyridinyl)amino)carbonyl)-, propyl ester",english,
DB18812,Sovesudil,english,inn
DB18813,(-)-solasodine,english,
DB18813,"(3.beta.,22.alpha.,25r)-spirosol-5-en-3-ol",english,
DB18813,Purapuridine,english,
DB18813,Solancarpidine,english,
DB18813,Solanearpidine,english,
DB18813,Solanidine-s,english,
DB18813,Solasadine,english,
DB18813,Solasod-5-en-3.beta.-ol,english,
DB18813,Solasodin,english,
DB18813,"Spirosol-5-en-3-ol, (3.beta.,22.alpha.,25r)-",english,
DB18814,"2-Pyridinamine, 3-[5-(cyclopropylmethyl)-1,3,4-oxadiazol-2-yl]-5-[1-(4-piperidinyl)-1H-pyrazol-4-yl]-",english,
DB18815,4-[[[(4-Fluorophenyl)amino]carbonyl]amino]benzenesulfonamide,english,
DB18815,"Benzenesulfonamide, 4-[[[(4-fluorophenyl)amino]carbonyl]amino]-",english,
DB18816,"1,3,5-triazine-1(2h)-propanoic acid, 3-((4-chlorophenyl)methyl)tetrahydro-.alpha.-methyl-2,6-dioxo-4-((4-(2-pyridinyloxy)phenyl)imino)-, (.alpha.s,4e)-",english,
DB18816,Sivopixant,english,inn
DB18817,"1-benzyl-8-methyl-1,4,8-triazaspiro(4.5)decan-2-one",english,
DB18817,"1,4,8-triazaspiro(4.5)decan-2-one, 8-methyl-1-(phenylmethyl)-",english,
DB18817,Simufilam,english,inn/usan
DB18818,Opevesostat,english,inn
DB18819,.beta.-guanidinopropionic acid,english,
DB18819,3-guanidinopropionic acid,english,
DB18819,Amidino .beta.-alanine,english,
DB18819,Amidino beta-alanine,english,
DB18819,Guanidinopropionic acid,english,
DB18819,Oristar gpa,english,
DB18820,"2(1H)-Quinolinone, 6-(3,5-dimethyl-4-isoxazolyl)-7-methoxy-3-methyl-1-(2-pyridinylmethyl)-",english,
DB18820,"6-(3,5-Dimethyl-4-isoxazolyl)-7-methoxy-3-methyl-1-(2-pyridinylmethyl)-2(1H)-quinolinone",english,
DB18820,BET-IN-4,english,
DB18821,"((2R,3S,4R,5R)-5-(4-aminopyrrolo[2,1-f][1,2,4]triazin-7-yl)-5-cyano-3,4-dihydroxytetrahydrofuran-2-yl)methyl isobutyrate",english,
DB18821,"2-C-(4-aminopyrrolo[2,1-f][1,2,4]triazin-7-yl)-2,5-anhydro-D -altrononitrile 6-(2-methylpropanoate)",english,
DB18821,"D-Altrononitrile, 2-C-(4-aminopyrrolo[2,1-f][1,2,4]triazin-7-yl)-2,5-anhydro-, 6-(2-methylpropanoate)",english,
DB18821,Obeldesivir,english,inn/usan
DB18822,"6h-furo(2',3':4,5)oxazolo(3,2-a)pyrimidin-6-one, 2,3,3a,9a-tetrahydro-3-hydroxy-2-(hydroxymethyl)-7-methyl-, (2r,3r,3as,9ar)-",english,
DB18822,"O2,2'-anhydro-5-methyluridine",english,
DB18823,"(1s,3r)-3-(acetylamino)-n-(5-chloro-4-(5,6-dihydro-5,5-dimethyl-4h-pyrrolo(1,2-b)pyrazol-3-yl)-2-pyridinyl)cyclohexanecarboxamide",english,
DB18823,Zemirciclib,english,inn
DB18824,"(5s)-5-cyclopropyl-5-(3-((3s)-4-(3,5-difluorophenyl)-3-methylpiperazin-1-yl)-3- oxopropyl)imidazolidine-2,4-dione",english,
DB18824,"(s)-5-cyclopropyl-5-(3-((s)-4-(3,5-difluorophenyl)-3methylpiperazin-1-yl)-3-oxopropyl)imidazolidine-2,4-dione",english,
DB18824,"2,4-imidazolidinedione, 5-cyclopropyl-5-(3-((3s)-4-(3,5-difluorophenyl)-3-methyl-1-piperazinyl)-3-oxopropyl)-, (5s)-",english,
DB18824,Aldumastat,english,inn/usan
DB18825,2-(2-(18f)fluoro-6-(methylamino)pyridin-3-yl)-1-benzofuran-5-ol,english,
DB18825,"5-benzofuranol, 2-(2-(fluoro-18f)-6-(methylamino)-3-pyridinyl)-",english,
DB18825,Flutafuranol (18F),english,
DB18825,Flutafuranol F18,english,
DB18826,"Cyclo(l-arginylglycyl-l-.alpha.-aspartyl-d-phenylalanyl-n6-(2,6-anhydro-7-deoxy-7-((2-(4-(3-(fluoro-18f)propyl)-1h-1,2,3-triazol-1-yl)acetyl)amino)-l-glycero-l-galacto-heptonoyl)-l-lysyl)",english,
DB18826,Flotegatide (18f),english,inn
DB18826,Flotegatide F-18,english,
DB18827,[68Ga]Ga-FAPI-46,english,
DB18827,Gallium Ga 68 FAPi-46,english,
DB18827,Gallium-68-FAPi-46,english,
DB18828,Alkamide 101-cg,english,
DB18828,Amidex ce surfactant,english,
DB18828,Calamide c,english,
DB18828,Cocamide dea,english,
DB18828,Cocamide diethanolamine,english,
DB18828,Cocodiethanolamide,english,
DB18828,Coconut diethanolamide,english,
DB18828,Coconut fatty acid diethanolamide,english,
DB18828,"N,n-bis(hydroxyethyl)cocamine",english,
DB18833,Anti-PD1 / CTLA4 Bispecific Antibody XmAb20717,english,
DB18833,Anti-pd1/ctla4 bispecific antibody xmab20717,english,
DB18833,"Immunoglobulin half-ig g1-kappa/scfv-h-ch2-ch3, anti-(homo sapiens ctla4 (cytotoxic t-lymphocyte-associated protein 4, cd152)) and anti-(homo sapienspdcd1 (programmed cell death 1, pd-1, pd1, cd279)), monoclonal antibody, bispecific",english,
DB18833,Pd-1 x ctla-4 dual checkpoint inhibitor xmab20717,english,
DB18835,Amlitelimab,english,inn/usan
DB18835,"Immunoglobulin g4 (235-proline,242-glutamic acid), anti-(human ox40 ligand) (human monoclonal ky1005-2d10 .gamma.4-chain), disulfide with human monoclonal ky1005-2d10 .kappa.-chain, dimer",english,
DB18836,"Immunoglobulin g1 (255-tyrosine,257-threonine,259-glutamic acid), anti-(human interleukin 6) (human monoclonal 2e2.3a9.6a3 .gamma.1-chain), disulfide with human monoclonal 2e2.3a9.6a3 .kappa.-chain, dimer",english,
DB18837,"Immunoglobulin g1, anti-(human repulsive guidance molecule rgma) (human-mus musculus clone rh116a3 .gamma.1-chain), disulfide with human-mus musculus clone rh116a3 .kappa.-chain, dimer",english,
DB18838,"Mmunoglobulin scfv-scfv-scfc, anti-(homo sapiens folh1 (folate hydrolase, prostate specific membrane antigen, psma)) and anti-(homo sapiens cd3e (cd3 epsilon, leu-4)), monoclonal antibody single chain (scfv)2-scfc, bispecific",english,
DB18839,Anti-sstr2/cd3 monoclonal antibody xmab18087,english,
DB18840,"2-propenamide, n-(4-((3-chloro-4-((3-fluorophenyl)methoxy)phenyl)amino)-6-quinazolinyl)-",english,
DB18840,N-(4-((3-chloro-4-((3-fluorobenzyl)oxy)phenyl)amino)quinazolin-6-yl)acrylamide,english,
DB18840,N-(4-((3-chloro-4-((3-fluorophenyl)methoxy)phenyl)amino)-6-quinazolinyl)-2-propenamide,english,
DB18841,(2e)-n-(3-cyano-7-ethoxy-4-((3-ethynylphenyl)amino)-6-quinolinyl)-4-(dimethylamino)-2-butenamide,english,
DB18841,"2-butenamide, n-(3-cyano-7-ethoxy-4-((3-ethynylphenyl)amino)-6-quinolinyl)-4-(dimethylamino)-, (2e)-",english,
DB18842,"Immunoglobulin g1 (251-tyrosine,253-threonine,255-glutamic acid), anti-(human interleukin 21) (human-mus musculus monoclonal bos161721 .gamma.1-chain), disulfide with human-mus musculus monoclonal bos161721 .kappa.-chain, dimer",english,
DB18843,M-1095 (anti-interleukin (il)-17a/f single-domain antibody),english,
DB18844,"2-propenamide, n-(2-((2-(dimethylamino)ethyl)methylamino)-4-methoxy-5-((4-(1-(2,2,2-trifluoroethyl)-1h-indol-3-yl)-2-pyrimidinyl)amino)phenyl)-",english,
DB18844,"N-(2-((2-(dimethylamino)ethyl)(methyl)amino)-4-methoxy-5-((4-(1-(2,2,2-trifluoroethyl)-1h-indol-3-yl)pyrimidin-2-yl)amino)phenyl)prop-2-enamide",english,
DB18845,"Immunoglobulin g1, anti-(human programmed death-ligand 1) (human monoclonal zkab001 .gamma.1-chain), disulfide with human monoclonal zkab001 .lambda.-chain, dimer",english,
DB18846,"Immunoglobulin g1, anti-(human interleukin 5) (human-mus musculus monoclonal gsk3511294 .gamma.1-chain), disulfide with human-mus musculus monoclonal gsk3511294 .kappa.-chain, dimer",english,
DB18847,"(3r)-3-(2,2,3,3,4,4,5,5-d8)cyclopentyl-3-(4-(7h-pyrrolo(2,3-d)pyrimidin-4-yl)-1h-pyrazol-1-yl)propanenitrile",english,
DB18847,"1h-pyrazole-1-propanenitrile, .beta.-(cyclopentyl-2,2,3,3,4,4,5,5-d8)-4-(7h-pyrrolo(2,3-d)pyrimidin-4-yl)-, (.beta.r)-",english,
DB18847,D8-ruxolitinib,english,
DB18848,"Immunoglobulin g1 (236-alanine,237-alanine,de-c-terminal-lysine), anti-(human receptor tigit)(human-mus musculus monoclonal ab154 .gamma.1-chain), disulfide with human-mus musculus monoclonal ab154 .kappa.-chain, dimer",english,
DB18849,Anti-pd-1 checkpoint inhibitor pf-06801591,english,
DB18850,(s)-4-(1-acryloylpiperidin-3-yl)-1h-indole-7-carboxamide,english,
DB18850,"1h-indole-7-carboxamide, 4-((3s)-1-(1-oxo-2-propen-1-yl)-3-piperidinyl)-",english,
DB18850,4-((3s)-1-(prop-2-enoyl)-piperidin-3-yl)-1h-indole-7-carboxamide,english,
DB18851,"Immunoglobulin g1, anti-(human programmed cell death protein 1) (human-mus musculus monoclonal anb030 .gamma.1-chain), disulfide with human-mus musculus monoclonal anb030 .kappa.-chain, dimer",english,
DB18852,Antibody cs1003,english,
DB18852,"Immunoglobulin g4 (223-proline), anti-(human programmed cell death protein 1) (human-mus musculus monoclonal cs1003 .gamma.4-chain), disulfide with human-mus musculus monoclonal cs1003 .kappa.-chain, dimer",english,
DB18852,Recombinant pd-1 mab cs1003,english,
DB18853,Anti-gitr agonistic monoclonal antibody incagn01876,english,
DB18853,"Immunoglobulin g1 (de-448-lysine), anti-(human tumor necrosis factor receptor tnfrsf18) (human-mus musculus monoclonal incagn01876.gamma.1-chain), disulfide with human-mus musculus monoclonal incagn01876 .kappa.-chain, dimer",english,
DB18853,Incagn-01876,english,
DB18853,Incagn01876,english,
DB18854,"Immunoglobulin g1, anti-(human receptor tigit(t-cell immunoreceptor with ig and itim domains)) (humanized mouse monoclonal omp-313m32 .gamma.1-chain), disulfide with humanized mouse monoclonal omp-313m32 .kappa.-chain, dimer",english,
DB18856,Affinity matured covi-guard,english,
DB18856,Covi-amg,english,
DB18856,Covi-drops,english,
DB18856,"Immunoglobulin g1 (234-alanine,235-alanine), anti-(severe acute respiratory syndrome coronavirus 2 spike glycoprotein receptor-binding domain) (human monoclonal sti-2020 .gamma.1-chain), disulfide with human monoclonal sti-2020 .kappa.-chain, dimer",english,
DB18857,Eribulin/farletuzumab antibody drug conjugate,english,
DB18858,Anti-lag-3 monoclonal antibody regn3767,english,
DB18859,"Immunoglobulin g4 (226-proline), anti-(human programmed cell death 1) (human-mus musculus monoclonal sct-i10a .gamma.4-chain), disulfide with human-mus musculus monoclonal sct-i10a .kappa.-chain, dimer",english,
DB18860,"Immunoglobulin igg1 fab fragment, anti-(human serine proteinase htra1) (human-mus musculus monoclonal fhtr2163 .gamma.1-chain), disulfide with human-mus musculus monoclonal fhtr2163 .kappa.-chain",english,
DB18861,"Immunoglobulin g1, anti-(mucin muc1) (human-mus musculus monoclonal pankomab-gex heavy chain), disulfide with human-mus musculus monoclonal pankomab-gex light chain, dimer",english,
DB18862,Agonistic anti-cd40 monoclonal antibody abbv-927,english,
DB18862,Anti-cd40 agonist monoclonal antibody abbv-927,english,
DB18862,"Immunoglobulin g1, anti-(human cd40 antigen) (human-mus musculus monoclonal pr-1614645 .gamma.1-chain), disulfide with human-mus musculus monoclonal pr-1614645 .kappa.-chain, dimer",english,
DB18863,"Immunoglobulin g4 (232-proline), anti-(human gremlin 1) (human monoclonal ucb6114 .gamma.4-chain), disulfide with human monoclonal ucb6114 .kappa.-chain, dimer",english,
DB18864,"Immunoglobulin g1, anti-(human blood dendritic cell antigen 2) (human-mus musculus monoclonal biib059 .gamma.1-chain), disulfide with human-mus musculus monoclonal biib059 .kappa.-chain, dimer",english,
DB18865,"4-pyridinecarboxamide, n-(3-(2-(2-hydroxyethoxy)-6-(4-morpholinyl)-4-pyridinyl)-4-methylphenyl)-2-(trifluoromethyl)-)-",english,
DB18865,N-(3-(2-(hydroxyethoxy)-6-(morpholin-4-yl) pyridin-4-yl)-4-methylphenyl)-2-(trifluoromethyl)pyridine-4-carboxamide,english,
DB18865,Pan-raf inhibitor lxh254,english,
DB18866,"(2-chloro-4-phenoxyphenyl)(4-(((3r,6s)-6-(hydroxymethyl)tetrahydro-2h-pyran-3-yl)amino)-7h-pyrrolo(2,3-d)pyrimidin-5-yl)methanone",english,
DB18866,"1,5-Anhydro-2-[[5-(2-chloro-4-phenoxybenzoyl)-7H-pyrrolo[2,3-d]pyrimidin-4-yl]amino]-2,3,4-trideoxy-D-erythro-hexitol",english,
DB18866,"D-erythro-hexitol, 1,5-anhydro-2-((5-(2-chloro-4-phenoxybenzoyl)-7h-pyrrolo(2,3-d)pyrimidin-4-yl)amino)-2,3,4-trideoxy-",english,
DB18867,Anti-hiv-1 human monoclonal antibody targeting v3 glycan supersite on the hiv-1 envelope protein (10-1074),english,
DB18868,Anti-pd-1 monoclonal antibody amg 404,english,
DB18868,"Immunoglobulin g1 (295-cysteine,300-glycine,305-cysteine), anti-(human programmed cell death 1) (human monoclonal 20c1.009 mab .gamma.1-chain), disulfide with human monoclonal 20c1.009 mab .kappa.-chain, dimer",english,
DB18868,"Zeluvalimab (immunoglobulin g1-kappa, anti-(homo sapienspdcd1 (programmed cell death 1, pd-1, pd1, cd279)), monoclonal antibody)",english,
DB18869,"Immunoglobulin g4 (235-proline), anti-(human interleukin 17a) (human monoclonal gr1501 .gamma.4-chain), disulfide with human monoclonal gr1501 .kappa.-chain, dimer",english,
DB18870,"Immunoglobulin g1, anti-(human interleukin 17) (human-lama glama monoclonal heavy chain), disulfide with human monoclonal light chain, dimer",english,
DB18871,Anti-b7h3 antibody-drug conjugate mgc018,english,
DB18872,Anti-cd123 x anti-cd3 bispecific antibody xmab14045,english,
DB18873,Cx-072 probody,english,
DB18873,"IMMUNOGLOBULIN G4, ANTI-(HUMAN PROGRAMMED CELL DEATH-LIGAND 1) (HUMAN MONOCLONAL CX-072 .GAMMA.4-CHAIN), DISULFIDE WITH PRODOMAIN PROTEIN (SYNTHETIC MASKING MOIETY AND CLEAVABLE MOIETY PROTEASE SUBSTRATE-CONTAINING) FUSION PROTEIN WITH HUMAN MONOCLONAL C",english,
DB18873,Protease-activated anti-pd-l1 antibody prodrug cx-072,english,
DB18874,"Immunoglobulin g1, anti-(human programmed cell death protein 1) (human monoclonal ly3462817 .gamma.1-chain), disulfide with human monoclonal ly3462817 .kappa.-chain, dimer",english,
DB18875,Anti-muc16/cd3 bite antibody regn4018,english,
DB18875,Bispecific t-cell engager antibody regn4018,english,
DB18875,Muc16xcd3 bispecific t-cell engager regn4018,english,
DB18876,"Immunoglobulin g1 (242-phenylalanine,243-glutamic acid,339-serine), anti-(human interleukin 18) (human monoclonal cerc-007 .gamma.1-chain), disulfide with human monoclonal cerc-007 .kappa.-chain, dimer",english,
DB18877,"Immunoglobulin g1 (262-tyrosine,264-threonine,266-glutamic acid), anti-(human respiratory syncytial virus f protein) (human monoclonal rb1 .gamma.1-chain), disulfide with human monoclonal rb1 .kappa.-chain, dimer",english,
DB18878,"Immunoglobulin g1, anti-(human cd20 antigen) (human-mus musculus monoclonal bcd-132 .gamma.1-chain), disulfide with human-mus musculus monoclonal bcd-132 .kappa.-chain, dimer",english,
DB18879,Alintegimod,english,inn
DB18880,"1H-IMIDAZOLE-5-CARBOXYLIC ACID, 2-BUTYL-4-CHLORO-1-((2'-(2H-TETRAZOL-5-YL)(1,1'-BIPHENYL)-4-YL)METHYL)-, (((1-METHYLETHOXY)CARBONYL)OXY)METHYL ESTER",english,
DB18881,anito-cel,english,
DB18881,Anitocabtagene autoleucel,english,inn
DB18882,Avenciguat,english,inn
DB18884,Brogidirsen,english,inn
DB18884,NS 089/NCNP 02,english,
DB18884,NS089/NCNP02,english,
DB18885,"(7R)-N-(2,2-difluoroethyl)-7-methyl-1,2,3,4,6,7-hexahydro[1,4]diazepino[6,7,1-hi]indole-8-carboxamide",english,
DB18885,Bexicaserin,english,
DB18886,"[(2-{[cyclohexyl(trans-4-propoxycyclohexyl)carbamoyl]amino}-1,3-thiazol-5-yl)sulfanyl]acetic acid",english,
DB18886,"2-((2-(3-cyclohexyl-3-((1r,4r)-4-propoxycyclohexyl)ureido)thiazol-5-yl)thio)acetic acid",english,
DB18886,"Acetic acid, 2-[[2-[[[cyclohexyl(trans-4-propoxycyclohexyl)amino]carbonyl]amino]-5-thiazolyl]thio]-",english,
DB18887,Cagrilintide,english,inn/usan
DB18887,CagriSema component Cagrilintide,english,
DB18887,"L-Prolinamide, N-(19-carboxy-1-oxononadecyl)-L-γ-glutamyl-L-lysyl-L-cysteinyl-L-asparaginyl-L-threonyl-L-alanyl-L-threonyl-L-cysteinyl-L-alanyl-L-threonyl-L-glutaminyl-L-arginyl-L-leucyl-L-alanyl-L-α-glutamyl-L-phenylalanyl-L-leucyl-L-arginyl-L-histidyl",english,
DB18888,"1R,3r,5S)-3-{6-[(3R)-3-methylmorpholin-4-yl]-1-(1Hpyrazol-3-yl)-1H-pyrazolo[3,4-b]pyridin-4-yl}-8-oxabicyclo[3.2.1]octan-3-ol",english,
DB18888,"8-Oxabicyclo[3.2.1]octan-3-ol, 3-[6-[(3R)-3-methyl-4-morpholinyl]-1-(1H-pyrazol-3-yl)-1H-pyrazolo[3,4-b]pyridin-4-yl]-, (3-endo)-",english,
DB18888,Camonsertib,english,usan
DB18889,"7-Deazainosine, [P(R)]-2′-deoxy-2′-fluoro-5′-O-[(R)-hydroxymercaptophosphinyl]-P-thioadenylyl-(3′→5′)-7-fluoro-, cyclic (2′→5′)-nucleotide",english,
DB18889,Dazostinag,english,inn
DB18890,2-[4-Bromo-3-(3-chloro-5-cyanophenoxy)-2-fluorophenyl]-N-(2-chloro-4-sulfamoylphenyl)acetamide,english,
DB18890,"Benzeneacetamide, N-[4-(aminosulfonyl)-2-chlorophenyl]-4-bromo-3-(3-chloro-5-cyanophenoxy)-2-fluoro-",english,
DB18890,Depulfavirine,english,inn
DB18891,Venanprubart,english,inn/usan
DB18892,Zigakibart,english,inn
DB18893,Volrustomig,english,inn
DB18894,Visugromab,english,inn
DB18895,INCAGN 02390,english,
DB18895,INCAGN-02390,english,
DB18895,INCAGN02390,english,
DB18895,Verzistobart,english,inn
DB18896,Vamikibart,english,inn
DB18897,"1h-indeno(2,1-b)pyridine-6-carbonitrile, 1-(1h-benzimidazol-6-ylcarbonyl)-2,3,4,4a,9,9a-hexahydro-, (4ar,9as)-",english,
DB18898,"2-PHENAZINAMINE, 3,5-DIHYDRO-3-((4-METHOXYCYCLOHEXYL)IMINO)-N-(2-METHOXY-3-PYRIDINYL)-5-(4-(TRIFLUOROMETHOXY)PHENYL)-",english,
DB18899,"2-PYRIMIDINAMINE, 4-((3R)-3-AMINO-1-PYRROLIDINYL)-6-(1-METHYLETHYL)-",english,
DB18900,"2H-ISOINDOLE-2-ACETAMIDE, 6-(5-CHLORO-2-((TETRAHYDRO-2H-PYRAN-4-YL)AMINO)-4-PYRIMIDINYL)-N-((1S)-1-(3-FLUORO-5-METHOXYPHENYL)-2-HYDROXYETHYL)-1,3-DIHYDRO-.ALPHA.-METHYL-1-OXO-, (.ALPHA.R)-",english,
DB18901,"3-PYRROLIDINECARBOXYLIC ACID, 1-((7-CYANO-2-(3'-((3-(((3R)-3-HYDROXY-1-PYRROLIDINYL)METHYL)-1,7-NAPHTHYRIDIN-8-YL)AMINO)-2,2'-DIMETHYL(1,1'-BIPHENYL)-3-YL)-5-BENZOXAZOLYL)METHYL)-, (3R)-",english,
DB18902,"4-(8-(2-CHLOROPHENOXY)(1,2,4)TRIAZOLO(4,3-A)PYRIDIN-3-YL)BICYCLO(2.2.1)HEPTAN-1-OL",english,
DB18902,"BICYCLO(2.2.1)HEPTAN-1-OL, 4-(8-(2-CHLOROPHENOXY)-1,2,4-TRIAZOLO(4,3-A)PYRIDIN-3-YL)-",english,
DB18903,"(1R,8S)-4-{[(4-chlorophenyl)carbamoyl]amino}-11-methyl-5-thia-11-azatricyclo[6.2.1.0<sup>2,6</sup>]undeca-2-(6),3-diene-3-carboxamide",english,
DB18903,"(4R,6S)-2-[[[(4-Chlorophenyl)amino]carbonyl]amino]-4,5,6,7-tetrahydro-5-methyl-4,6-ethanothieno[3,2-c]pyridine-3-carboxamide",english,
DB18903,"4,6-Ethanothieno[3,2-c]pyridine-3-carboxamide, 2-[[[(4-chlorophenyl)amino]carbonyl]amino]-4,5,6,7-tetrahydro-5-methyl-, (4R,6S)-",english,
DB18904,"5H,7H-PYRIDO(3,2-F)PYRROLO(2,1-C)(1,4)OXAZEPIN-5-ONE, 8,9,9A,10-TETRAHYDRO-, (9AS)-",english,
DB18906,ALLOGENEIC NATURAL KILLER CELL LINE MG4101,english,
DB18907,"3-(3-Chlorophenyl)-1,5-dihydro-N-(1-methylethyl)-1-[4-[2-(4-morpholinyl)ethyl]phenyl]-5-oxo-4H-1,2,4-triazole-4-acetamide",english,
DB18908,"1-AZETIDINECARBOXAMIDE, 3-((R)-(4-CHLOROPHENYL)(2-(TRIFLUOROMETHYL)PHENYL)METHOXY)-N-(1,1-DIMETHYLETHYL)-",english,
DB18908,"3-((R)-(4-CHLOROPHENYL)(2-(TRIFLUOROMETHYL)PHENYL)METHOXY)-N-(1,1-DIMETHYLETHYL)-1-AZETIDINECARBOXAMIDE",english,
DB18910,"BENZAMIDE, N,N-DIETHYL-4-(5-HYDROXYSPIRO(2H-1-BENZOPYRAN-2,4'-PIPERIDIN)-4-YL)-",english,
DB18911,"CARBAMIC ACID, N-(((5S)-3-(3-FLUORO-4-(2-OXA-6-AZASPIRO(3.3)HEPT-6-YL)PHENYL)-2-OXO-5-OXAZOLIDINYL)METHYL)-, METHYL ESTER",english,
DB18912,(5r)-7-oxo-1-azabicyclo(3.2.0)hept-2-ene-2-carboxylic acid,english,
DB18912,(5r)-carbapenem,english,
DB18912,(5r)-carbapenem-3-carboxylic acid,english,
DB18912,"1-azabicyclo(3.2.0)hept-2-ene-2-carboxylic acid, 7-oxo-, (5r)-",english,
DB18912,Antibiotic tan 458,english,
DB18912,"Carbapenem, (5r)-",english,
DB18913,(18f fcpha),english,
DB18913,(18f)-fcpha,english,
DB18913,"2-((1s,2r)-2-(5-(fluoro-18f)tridecyl)cyclopropyl)acetic acid",english,
DB18913,"Cyclopropaneacetic acid, 2-(5-(fluoro-18f)tridecyl)-, (1r,2s)-rel-",english,
DB18913,"Trans-9(rs)-18f-fluoro-3,4(rs,rs)-methyleneheptadecanoic acid",english,
DB18914,Icatolimab,english,
DB18914,"Immunoglobulin g4, anti-(human b and t lymphocyte attenuator (btla)) (human-mus musculus monoclonal js004 .gamma.4-chain), disulfide with human-mus musculus monoclonal js004 .kappa.-chain, dimer",english,
DB18915,"5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid, 7-(((2-amino-4-thiazolyl)(methoxyimino)acetyl)amino)-3-methyl-8-oxo-, (2,2-dimethyl-1-oxopropoxy)methyl ester, (6r-(6.alpha.,7.beta.(z)))-",english,
DB18915,Cefatamet pivoxil,english,
DB18915,Cefetamet pivaloyloxymethyl ester,english,
DB18915,Cefetamet pivoxyl,english,
DB18916,"Immunoglobulin g1 (434-leucine,440-serine), anti-(human immunodeficiency virus 1 envelope protein gp120env) (human monoclonal 8c11-62a12 .gamma.1-chain), disulfide with human monoclonal 8c11-62a12 .kappa.-chain, dimer",english,
DB18917,"3-Pyridinecarboxamide, 4-[[(1R)-1-cyanoethyl]amino]-6-(3-cyanopyrrolo[1,2-b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3-methylbutyl]-",english,
DB18917,"4-{[(1R)-1-cyanoethyl]amino}-6-(3-cyanopyrrolo[1,2- b]pyridazin-7-yl)-N-[(2R)-2-fluoro-3-hydroxy-3- methylbutyl]pyridine-3-carboxamide",english,
DB18917,Edecesertib,english,inn
DB18918,"1,15-Etheno-1H-pyrazolo[4,3-f][1,4,8,10]benzoxatriazacyclotridecine-12-carbonitrile, 3-amino-14-ethyl-11-fluoro-4,5,6,7,13,14-hexahydro-7-methyl-4-oxo-, (7S)-",english,
DB18918,Elzovantinib,english,inn/usan
DB18919,"Immunoglobulin g2, anti-(human proliferation-inducing ligand protein) (human monoclonal vis649 .gamma.2-chain), disulfide with human monoclonal vis649 .kappa.-chain, dimer",english,
DB18920,DB4C7 mAb,english,
DB18920,Mab db4c7,english,
DB18922,F520,english,
DB18922,"Immunoglobulin g1 (251-glutamine,298-alanine,429-leucine), anti-(human programmed cell death protein 1) (human-mus musculus monoclonal f520 .gamma.1-chain), disulfide with human-mus musculus monoclonal f520 .kappa.-chain, dimer",english,
